query_string,candidate_string,match
"Feeco International, Inc.","FEECO INTERNATIONAL, INC.",1
The University of Pittsburgh,THE UNIVERSITY OF PITTSBURGH,1
"Coalition to Abolish Slavery and Trafficking, Inc.","COALITION TO ABOLISH SLAVERY AND TRAFFICKING, INC.",1
Franklin D. Raines,FRANKLIN D. RAINES,1
Potters Industries Inc.,POTTERS INDUSTRIES INC.,1
La Primera International Corporation,LA PRIMERA INTERNATIONAL CORPORATION,1
"Gadsden County, FL","GADSDEN COUNTY, FL",1
Unideal Navitankers,UNIDEAL NAVITANKERS,1
National Assn of Health Plans,NATIONAL ASSN OF HEALTH PLANS,1
Grand Strand Business Assn,GRAND STRAND BUSINESS ASSN,1
"Express Scripts, Inc","EXPRESS SCRIPTS, INC",1
Black Duck Software,BLACK DUCK SOFTWARE,1
American Network Of Community Options and Resources,AMERICAN NETWORK OF COMMUNITY OPTIONS AND RESOURCES,1
Calaveras Public Power Agency,CALAVERAS PUBLIC POWER AGENCY,1
Safer GVW,SAFER GVW,1
Al Fahim Group & Zurich Capital Funds,AL FAHIM GROUP & ZURICH CAPITAL FUNDS,1
"City of Corona, CA","CITY OF CORONA, CA",1
UPMC Health System,UPMC HEALTH SYSTEM,1
LodgeNet Interactive Corporation,LODGENET INTERACTIVE CORPORATION,1
In-Pipe Technology Co,IN-PIPE TECHNOLOGY CO,1
George W Fowler Company LLC,GEORGE W FOWLER COMPANY LLC,1
Monsanto Company,MONSANTO COMPANY,1
Thompson Engineering Testing,THOMPSON ENGINEERING TESTING,1
Fair Laboratory Practices Association,FAIR LABORATORY PRACTICES ASSOCIATION,1
GTA Energy,GTA ENERGY,1
Societe Air France,SOCIETE AIR FRANCE,1
Community Health Systems,COMMUNITY HEALTH SYSTEMS,1
Blackstone Consulting,BLACKSTONE CONSULTING,1
Housing Development & Neighborhood Preservation Corporation,HOUSING DEVELOPMENT & NEIGHBORHOOD PRESERVATION CORPORATION,1
Consortium for School Networking,CONSORTIUM FOR SCHOOL NETWORKING,1
St. Augustine Gold & Copper Ltd.,ST. AUGUSTINE GOLD & COPPER LTD.,1
Philadelphia Parking Authority,PHILADELPHIA PARKING AUTHORITY,1
Lorain Port Authority,LORAIN PORT AUTHORITY,1
IMS Government Solutions,IMS GOVERNMENT SOLUTIONS,1
Anschutz Corp,ANSCHUTZ CORP,1
"NYSE Group, Inc.","NYSE GROUP, INC.",1
Litton Computer Services,LITTON COMPUTER SERVICES,1
Osprey Energy Center,OSPREY ENERGY CENTER,1
Colonial Bancgroup,COLONIAL BANCGROUP,1
Square 3942 Assoc,SQUARE 3942 ASSOC,1
Washington State Department of Transportation,WASHINGTON STATE DEPARTMENT OF TRANSPORTATION,1
"XenoPort, Inc.","XENOPORT, INC.",1
All About Your Home Inc.,ALL ABOUT YOUR HOME INC.,1
"Blanchfield, Cordle & Moore","BLANCHFIELD, CORDLE & MOORE",1
International Bancshares Corp.,INTERNATIONAL BANCSHARES CORP.,1
Save Barton Creek,SAVE BARTON CREEK,1
University of Dallas,UNIVERSITY OF DALLAS,1
National American Indian Council,NATIONAL AMERICAN INDIAN COUNCIL,1
Erie Shipbuilding,ERIE SHIPBUILDING,1
Knoll Group,KNOLL GROUP,1
SourceSquared,SOURCESQUARED,1
Livewave Inc,LIVEWAVE INC,1
Shepherd Center,SHEPHERD CENTER,1
"Midwest Renewable Energy, LLC","MIDWEST RENEWABLE ENERGY, LLC",1
Carl,CARL,1
Fairfield Farm Kitchens,FAIRFIELD FARM KITCHENS,1
Southeastern Universities Research Association Inc,SOUTHEASTERN UNIVERSITIES RESEARCH ASSOCIATION INC,1
Erie Aviation International,ERIE AVIATION INTERNATIONAL,1
Collins Radio Company,COLLINS RADIO COMPANY,1
Cubic Defense Applications,CUBIC DEFENSE APPLICATIONS,1
Mr. Dennis Tito,MR. DENNIS TITO,1
California Community Foundation,CALIFORNIA COMMUNITY FOUNDATION,1
"Crane & Company, Inc.","CRANE & COMPANY, INC.",1
Gapvax Inc,GAPVAX INC,1
Great River Economic Development Foundation,GREAT RIVER ECONOMIC DEVELOPMENT FOUNDATION,1
Automotive Aftermarket Industry Assn,AUTOMOTIVE AFTERMARKET INDUSTRY ASSN,1
Three Saints Bay,THREE SAINTS BAY,1
White Mountain Apache Housing Authority,WHITE MOUNTAIN APACHE HOUSING AUTHORITY,1
"Clarkson, Gore & Marsella","CLARKSON, GORE & MARSELLA",1
Performance Learning Systems,PERFORMANCE LEARNING SYSTEMS,1
Southwest Consulting,SOUTHWEST CONSULTING,1
Tax Director.Net LLC,TAX DIRECTOR.NET LLC,1
"Global Vehicles USA, Inc.","GLOBAL VEHICLES USA, INC.",1
Sea Grant Assn,SEA GRANT ASSN,1
"Kelley, Drye et al","KELLEY, DRYE ET AL",1
WEC Energy Group,WEC ENERGY GROUP,1
The American Public Gas Association,THE AMERICAN PUBLIC GAS ASSOCIATION,1
Tobacco Vapor Electronic Cigarette Association,TOBACCO VAPOR ELECTRONIC CIGARETTE ASSOCIATION,1
Liebert Corp,LIEBERT CORP,1
Starbound Partnership,STARBOUND PARTNERSHIP,1
salesforce com,SALESFORCE COM,1
"Green Carbon, Inc.","GREEN CARBON, INC.",1
Lewis and Lewis Inc.,LEWIS AND LEWIS INC.,1
New Arcadian Networks,NEW ARCADIAN NETWORKS,1
"Gabriel Resources, LTD.","GABRIEL RESOURCES, LTD.",1
Strata Production Company,STRATA PRODUCTION COMPANY,1
UIL Holdings,UIL HOLDINGS,1
The Courtland Group,THE COURTLAND GROUP,1
"Richland County, South Carolina","RICHLAND COUNTY, SOUTH CAROLINA",1
ASML Netherlands BV,ASML NETHERLANDS BV,1
"PSEG Nuclear, LLC","PSEG NUCLEAR, LLC",1
Council on Intl Educational Exchange,COUNCIL ON INTL EDUCATIONAL EXCHANGE,1
American Racing Pigeon Union,AMERICAN RACING PIGEON UNION,1
Florida Assn of Counties,FLORIDA ASSN OF COUNTIES,1
Sytex Inc,SYTEX INC,1
Ocean Classroom Foundation,OCEAN CLASSROOM FOUNDATION,1
Better Hong Kong Foundation,BETTER HONG KONG FOUNDATION,1
Missouri Credit Union Association,MISSOURI CREDIT UNION ASSOCIATION,1
Township of Derry Industrial/Comm Devl,TOWNSHIP OF DERRY INDUSTRIAL/COMM DEVL,1
Onconova Therapeutics,ONCONOVA THERAPEUTICS,1
Georgetown University Medical Center,GEORGETOWN UNIVERSITY MEDICAL CENTER,1
The General Electric Company,THE GENERAL ELECTRIC COMPANY,1
Pyne Companies,PYNE COMPANIES,1
The Sandi Group,THE SANDI GROUP,1
Lifelink Foundation,LIFELINK FOUNDATION,1
Pilots Assn for the Bay & River Delaware,PILOTS ASSN FOR THE BAY & RIVER DELAWARE,1
Guard,GUARD,1
Pasco County Florida,PASCO COUNTY FLORIDA,1
"A C Center, Inc.","A C CENTER, INC.",1
Securus Technologies,SECURUS TECHNOLOGIES,1
HIP Health Plans,HIP HEALTH PLANS,1
International Council of Air Shows Inc,INTERNATIONAL COUNCIL OF AIR SHOWS INC,1
"La Cienega Jefferson Towers, LLC","LA CIENEGA JEFFERSON TOWERS, LLC",1
Covanta Warren Energy Resource Co L P,COVANTA WARREN ENERGY RESOURCE CO L P,1
NRG Solar Kansas South Holdings LLC,NRG SOLAR KANSAS SOUTH HOLDINGS LLC,1
LTV Steel Co Inc,LTV STEEL CO INC,1
Visual Purple,VISUAL PURPLE,1
"CB&I, formerly The Shaw Group","CB&I, FORMERLY THE SHAW GROUP",1
Rowan University,ROWAN UNIVERSITY,1
Southern Company Capital Trust V,SOUTHERN COMPANY CAPITAL TRUST V,1
Japan Shipowners' Assn,JAPAN SHIPOWNERS' ASSN,1
"Paulson & Company, Inc.","PAULSON & COMPANY, INC.",1
"Alliant Techsystems, Inc.","ALLIANT TECHSYSTEMS, INC.",1
METAvivor Research & Support,METAVIVOR RESEARCH & SUPPORT,1
Cedar Grove Composting Inc,CEDAR GROVE COMPOSTING INC,1
Harrison County MS,HARRISON COUNTY MS,1
equalfooting com,EQUALFOOTING COM,1
"NEC USA, Inc.","NEC USA, INC.",1
Seawind Renewable Energy Corp,SEAWIND RENEWABLE ENERGY CORP,1
ENS Resources,ENS RESOURCES,1
CBS Corporation,CBS CORPORATION,1
Detroit Public Schools System,DETROIT PUBLIC SCHOOLS SYSTEM,1
Amarillo Economic Development Corporation,AMARILLO ECONOMIC DEVELOPMENT CORPORATION,1
"Flagler County, FL","FLAGLER COUNTY, FL",1
Intermagnetics General Corp,INTERMAGNETICS GENERAL CORP,1
Rob Wilson Group,ROB WILSON GROUP,1
"ALPS Services, Inc.","ALPS SERVICES, INC.",1
Transonic Systems,TRANSONIC SYSTEMS,1
TDX Corp,TDX CORP,1
RG Barry Corp,RG BARRY CORP,1
Sigma Assoc,SIGMA ASSOC,1
Illinois Dept of Commerce & Econ Opptnty,ILLINOIS DEPT OF COMMERCE & ECON OPPTNTY,1
WorldWinner.com,WORLDWINNER.COM,1
"Workday, Ltd.","WORKDAY, LTD.",1
"City of Miami Gardens, FL","CITY OF MIAMI GARDENS, FL",1
"TrueCar, Inc.","TRUECAR, INC.",1
Colorado Hospital Assn,COLORADO HOSPITAL ASSN,1
Sbq Coalition,SBQ COALITION,1
mp3.com,MP3.COM,1
Cassidy & Assoc,CASSIDY & ASSOC,1
Village of Matteson IL,VILLAGE OF MATTESON IL,1
Featherfist,FEATHERFIST,1
County of Orange,COUNTY OF ORANGE,1
"Alanco Technologies, Inc.","ALANCO TECHNOLOGIES, INC.",1
Quadriserv,QUADRISERV,1
Reading Blue Mountain & Northern RR,READING BLUE MOUNTAIN & NORTHERN RR,1
Scent Lok Technologies,SCENT LOK TECHNOLOGIES,1
Village of Oak Lawn Illinois,VILLAGE OF OAK LAWN ILLINOIS,1
Smartcop,SMARTCOP,1
Dialysis Clinic Inc,DIALYSIS CLINIC INC,1
Building Trades Association,BUILDING TRADES ASSOCIATION,1
Hydrotex Partners,HYDROTEX PARTNERS,1
Universal Bearings,UNIVERSAL BEARINGS,1
Manufacturers Assn of Haiti,MANUFACTURERS ASSN OF HAITI,1
Newell Rubbermaid,NEWELL RUBBERMAID,1
click2learn.com,CLICK2LEARN.COM,1
American Muslim Council,AMERICAN MUSLIM COUNCIL,1
The Children's Hospital Association,THE CHILDREN'S HOSPITAL ASSOCIATION,1
University of Dayton,UNIVERSITY OF DAYTON,1
DuPont E. I. du Pont de Nemours and Company,DUPONT E. I. DU PONT DE NEMOURS AND COMPANY,1
City of Los Angeles Harbor Department,CITY OF LOS ANGELES HARBOR DEPARTMENT,1
Texas Cattle Feeders Association,TEXAS CATTLE FEEDERS ASSOCIATION,1
Capewell Components,CAPEWELL COMPONENTS,1
Earth Care,EARTH CARE,1
"Muhlenberg Township, PA","MUHLENBERG TOWNSHIP, PA",1
Ataraxia Offshore,ATARAXIA OFFSHORE,1
Anham USA,ANHAM USA,1
Beirut Bombing Victims,BEIRUT BOMBING VICTIMS,1
NRG New Jersey Energy Sales LLC,NRG NEW JERSEY ENERGY SALES LLC,1
Register com,REGISTER COM,1
Arc Enterprises,ARC ENTERPRISES,1
Blackfeet Tribe of Montana,BLACKFEET TRIBE OF MONTANA,1
"Metropolitan Pain Management Consultants, Inc.","METROPOLITAN PAIN MANAGEMENT CONSULTANTS, INC.",1
PA PDC Perth Amboy,PA PDC PERTH AMBOY,1
Cumberland Packaging Corp,CUMBERLAND PACKAGING CORP,1
CDX Gas,CDX GAS,1
"NextEra Energy Resources, Inc.","NEXTERA ENERGY RESOURCES, INC.",1
Meritcare Health System,MERITCARE HEALTH SYSTEM,1
Harrison County IN,HARRISON COUNTY IN,1
Nushagak Telephone Cooperative,NUSHAGAK TELEPHONE COOPERATIVE,1
Windstream Corporation,WINDSTREAM CORPORATION,1
"Indy Solar II, LLC","INDY SOLAR II, LLC",1
"Kankakee Utility Operations, IL","KANKAKEE UTILITY OPERATIONS, IL",1
Shirley,SHIRLEY,1
Holyoke Medical Center,HOLYOKE MEDICAL CENTER,1
J-Power Birchwood Capital L P,J-POWER BIRCHWOOD CAPITAL L P,1
Golden Gate University,GOLDEN GATE UNIVERSITY,1
AES New York Funding L L C,AES NEW YORK FUNDING L L C,1
Caring Health Center,CARING HEALTH CENTER,1
Olgoonik Development,OLGOONIK DEVELOPMENT,1
Corpus Christi Regional Transit Authority,CORPUS CHRISTI REGIONAL TRANSIT AUTHORITY,1
American Heart Assn,AMERICAN HEART ASSN,1
St. Charles Parish Sheriff's Office,ST. CHARLES PARISH SHERIFF'S OFFICE,1
Coalition for Cmptv Access to Content,COALITION FOR CMPTV ACCESS TO CONTENT,1
American Medical Informatics Assn,AMERICAN MEDICAL INFORMATICS ASSN,1
National Association of COnsumer Advocates,NATIONAL ASSOCIATION OF CONSUMER ADVOCATES,1
Lower Platte South Natural Resources District,LOWER PLATTE SOUTH NATURAL RESOURCES DISTRICT,1
Higher Educ Allied Health Leaders Cltn,HIGHER EDUC ALLIED HEALTH LEADERS CLTN,1
"Horizon Energy, LLC","HORIZON ENERGY, LLC",1
Russell/Mellon Analytical Services,RUSSELL/MELLON ANALYTICAL SERVICES,1
Natl Ctr for Entrepreneur Research,NATL CTR FOR ENTREPRENEUR RESEARCH,1
Dollar Thrifty Automotive Group,DOLLAR THRIFTY AUTOMOTIVE GROUP,1
Bergen County NJ,BERGEN COUNTY NJ,1
"Joe Simon Enterprises, Inc.","JOE SIMON ENTERPRISES, INC.",1
Cemar-Cemento America SA,CEMAR-CEMENTO AMERICA SA,1
Sparton Electronics,SPARTON ELECTRONICS,1
SMI Steel LLC,SMI STEEL LLC,1
"Marathon Petroleum Timor Gap East, Ltd.","MARATHON PETROLEUM TIMOR GAP EAST, LTD.",1
Hydroflo Inc,HYDROFLO INC,1
Toolex Inc,TOOLEX INC,1
LNR South Shore,LNR SOUTH SHORE,1
Smith & Wesson,SMITH & WESSON,1
Pauley Management,PAULEY MANAGEMENT,1
Our Lady of the Lake Regional Hospital and Foundation,OUR LADY OF THE LAKE REGIONAL HOSPITAL AND FOUNDATION,1
PrescribeWellness,PRESCRIBEWELLNESS,1
Organic Trade Assn,ORGANIC TRADE ASSN,1
Guinness America,GUINNESS AMERICA,1
Normandy Group,NORMANDY GROUP,1
BP p.l.c.,BP P.L.C.,1
Landmark Abstract,LANDMARK ABSTRACT,1
Progen Power,PROGEN POWER,1
Arrowhead Regional Medical Center,ARROWHEAD REGIONAL MEDICAL CENTER,1
Manitoba Hydro,MANITOBA HYDRO,1
Watts & Assoc,WATTS & ASSOC,1
Morton,MORTON,1
Blue Cross and Blue Shield of South Carolina,BLUE CROSS AND BLUE SHIELD OF SOUTH CAROLINA,1
"Matritech, a subsidiary of Inverness Medical Innovations","MATRITECH, A SUBSIDIARY OF INVERNESS MEDICAL INNOVATIONS",1
"City of Lubbock, TX","CITY OF LUBBOCK, TX",1
Longview Fibre Paper,LONGVIEW FIBRE PAPER,1
PetroAlgae,PETROALGAE,1
Town of Blanchard,TOWN OF BLANCHARD,1
S W Spencer,S W SPENCER,1
Retica Systems,RETICA SYSTEMS,1
"NL Systems, LLC","NL SYSTEMS, LLC",1
City of Hagerstown MD,CITY OF HAGERSTOWN MD,1
The Dairy Trade Coalition,THE DAIRY TRADE COALITION,1
Virtua Health,VIRTUA HEALTH,1
Pure Cycle Corporation,PURE CYCLE CORPORATION,1
AirLaunch Llc,AIRLAUNCH LLC,1
Juno Therapeutics,JUNO THERAPEUTICS,1
First American Financial Corporation,FIRST AMERICAN FINANCIAL CORPORATION,1
"Seedco Financial Services, Inc.","SEEDCO FINANCIAL SERVICES, INC.",1
Trafigura Trading,TRAFIGURA TRADING,1
AMG Vanadium Inc,AMG VANADIUM INC,1
"Tanium, Inc.","TANIUM, INC.",1
Amp Capital Partners,AMP CAPITAL PARTNERS,1
"TASC, Inc.","TASC, INC.",1
Indianapolis Dept of Capital Assets Mgt,INDIANAPOLIS DEPT OF CAPITAL ASSETS MGT,1
"Rand Innovations, Inc.","RAND INNOVATIONS, INC.",1
NRG Latin America Inc.,NRG LATIN AMERICA INC.,1
Egan-Jones Ratings Co.,EGAN-JONES RATINGS CO.,1
"Town of Southington, CT","TOWN OF SOUTHINGTON, CT",1
US Poultry & Egg Association,US POULTRY & EGG ASSOCIATION,1
"Integrated Wave  Technologies, Inc.","INTEGRATED WAVE  TECHNOLOGIES, INC.",1
"Alstom Power, Inc.","ALSTOM POWER, INC.",1
Schott North America,SCHOTT NORTH AMERICA,1
McKinley Reserve,MCKINLEY RESERVE,1
"Del Norte County, CA","DEL NORTE COUNTY, CA",1
Center for Civic Education,CENTER FOR CIVIC EDUCATION,1
North Laurel Ridge Prospect,NORTH LAUREL RIDGE PROSPECT,1
"Mylan Pharmaceuticals, Inc.","MYLAN PHARMACEUTICALS, INC.",1
Museum of Science Boston,MUSEUM OF SCIENCE BOSTON,1
Soitec USA Inc.,SOITEC USA INC.,1
Cmte for Retention & Equitable Treatment,CMTE FOR RETENTION & EQUITABLE TREATMENT,1
American Fuel Cell & Coated Fabric,AMERICAN FUEL CELL & COATED FABRIC,1
J & S Group,J & S GROUP,1
Town of Miami Lakes Florida,TOWN OF MIAMI LAKES FLORIDA,1
Memorial Hospital Ormond Peninsula,MEMORIAL HOSPITAL ORMOND PENINSULA,1
Qantas Airways,QANTAS AIRWAYS,1
Gray Plant Mooty Law Firm,GRAY PLANT MOOTY LAW FIRM,1
American Soc/Health System Pharmacists,AMERICAN SOC/HEALTH SYSTEM PHARMACISTS,1
Consolidated Cordage Corp,CONSOLIDATED CORDAGE CORP,1
Principal Financial Group,PRINCIPAL FINANCIAL GROUP,1
ULTRA Electronics Advanced Tactical Systems,ULTRA ELECTRONICS ADVANCED TACTICAL SYSTEMS,1
Ross Exploration Inc,ROSS EXPLORATION INC,1
Nextel Communications,NEXTEL COMMUNICATIONS,1
Maxygen,MAXYGEN,1
AES North America,AES NORTH AMERICA,1
Refuge for DMST,REFUGE FOR DMST,1
Potters Industries,POTTERS INDUSTRIES,1
Covanta Energy Co,COVANTA ENERGY CO,1
The Toledo Edison Co,THE TOLEDO EDISON CO,1
MGI Pharma,MGI PHARMA,1
Phusion Projects Inc,PHUSION PROJECTS INC,1
De Modulation,DE MODULATION,1
Northern Neck Bankshares Corporation,NORTHERN NECK BANKSHARES CORPORATION,1
"East Kentucky Power Cooperative, Inc.","EAST KENTUCKY POWER COOPERATIVE, INC.",1
Pittsburgh Authority,PITTSBURGH AUTHORITY,1
New York Botanical Gardens,NEW YORK BOTANICAL GARDENS,1
AmberWave Systems,AMBERWAVE SYSTEMS,1
"Cambria Community Services District, California","CAMBRIA COMMUNITY SERVICES DISTRICT, CALIFORNIA",1
"Krebs, LaSalle et al","KREBS, LASALLE ET AL",1
NYSE Euronext,NYSE EURONEXT,1
"Dynegy Commercial Asset Management, LLC","DYNEGY COMMERCIAL ASSET MANAGEMENT, LLC",1
AE Power Services LLC,AE POWER SERVICES LLC,1
Goodspeed Opera House,GOODSPEED OPERA HOUSE,1
Gategourmet,GATEGOURMET,1
Oracle Arts,ORACLE ARTS,1
Truebaseline,TRUEBASELINE,1
Environmental Evaluation Group,ENVIRONMENTAL EVALUATION GROUP,1
American Hard Cider,AMERICAN HARD CIDER,1
Cancer Leadership Council,CANCER LEADERSHIP COUNCIL,1
Jarden Corp,JARDEN CORP,1
City of Blue Ash OH,CITY OF BLUE ASH OH,1
Lawrence Pumps Inc,LAWRENCE PUMPS INC,1
"Alkermes, Inc","ALKERMES, INC",1
Western Regional Environmental Office,WESTERN REGIONAL ENVIRONMENTAL OFFICE,1
Reilly Holding Company,REILLY HOLDING COMPANY,1
Bizzi & Partners Development LLC,BIZZI & PARTNERS DEVELOPMENT LLC,1
"ARRIS Group, Inc","ARRIS GROUP, INC",1
Village of Kiryas Joel NY,VILLAGE OF KIRYAS JOEL NY,1
Genesis HealthCare,GENESIS HEALTHCARE,1
Union County,UNION COUNTY,1
Foodscience Corp,FOODSCIENCE CORP,1
City of Santa Maria CA,CITY OF SANTA MARIA CA,1
Shefler Yury V,SHEFLER YURY V,1
National Educ Knowledge Industry Assn,NATIONAL EDUC KNOWLEDGE INDUSTRY ASSN,1
Townes Telecom Inc,TOWNES TELECOM INC,1
"Doyle, James","DOYLE, JAMES",1
CliniComp Intl,CLINICOMP INTL,1
Family Communications,FAMILY COMMUNICATIONS,1
GMAC Commercial Mortgage,GMAC COMMERCIAL MORTGAGE,1
"North Dakota LNG, LLC","NORTH DAKOTA LNG, LLC",1
Armorlite Roofing,ARMORLITE ROOFING,1
Reed Business Information,REED BUSINESS INFORMATION,1
California Science Center Foundation,CALIFORNIA SCIENCE CENTER FOUNDATION,1
US China Business Association,US CHINA BUSINESS ASSOCIATION,1
Oklahoma Surgical Hospital,OKLAHOMA SURGICAL HOSPITAL,1
The Powell Company,THE POWELL COMPANY,1
Fischer International,FISCHER INTERNATIONAL,1
Touchstone Exploration Inc.,TOUCHSTONE EXPLORATION INC.,1
Formtek Inc,FORMTEK INC,1
Strategic Communications Laboratories,STRATEGIC COMMUNICATIONS LABORATORIES,1
Champion Restaurants,CHAMPION RESTAURANTS,1
City of Hope National Medical Center,CITY OF HOPE NATIONAL MEDICAL CENTER,1
National Thoroughbred Racing Association,NATIONAL THOROUGHBRED RACING ASSOCIATION,1
Medstar Health,MEDSTAR HEALTH,1
Thomson Reuters,THOMSON REUTERS,1
Automotive Aftermarket Industry Assn.,AUTOMOTIVE AFTERMARKET INDUSTRY ASSN.,1
Kahl Pownall Advocates,KAHL POWNALL ADVOCATES,1
NewSouth Communications,NEWSOUTH COMMUNICATIONS,1
Paradise Canyon Resort,PARADISE CANYON RESORT,1
Photothera Inc,PHOTOTHERA INC,1
SPSS Inc.,SPSS INC.,1
"Plains All American Pipeline, L. P.","PLAINS ALL AMERICAN PIPELINE, L. P.",1
"Genting Management Services, LLC","GENTING MANAGEMENT SERVICES, LLC",1
Ispat International,ISPAT INTERNATIONAL,1
Natural Gas Pipeline Co of America,NATURAL GAS PIPELINE CO OF AMERICA,1
Dow Corning Corporation,DOW CORNING CORPORATION,1
American Free Trade Assn,AMERICAN FREE TRADE ASSN,1
Astrel Jacques,ASTREL JACQUES,1
Blanch Associates,BLANCH ASSOCIATES,1
Pulmonetic Systems,PULMONETIC SYSTEMS,1
Valero Refining Co New Jersey,VALERO REFINING CO NEW JERSEY,1
Trigon Blue Cross/Blue Shield,TRIGON BLUE CROSS/BLUE SHIELD,1
AREVA Group,AREVA GROUP,1
Interstate Natural Gas Assn of America,INTERSTATE NATURAL GAS ASSN OF AMERICA,1
Allied World Assurance Company,ALLIED WORLD ASSURANCE COMPANY,1
Soundview Medical Center,SOUNDVIEW MEDICAL CENTER,1
"Cerna, Oscar","CERNA, OSCAR",1
"Saguaro Power Company, a Limited Partnership","SAGUARO POWER COMPANY, A LIMITED PARTNERSHIP",1
Apple Vacations West Inc,APPLE VACATIONS WEST INC,1
Emergency Filtration Products,EMERGENCY FILTRATION PRODUCTS,1
Association for Homeowners Across America,ASSOCIATION FOR HOMEOWNERS ACROSS AMERICA,1
American Equity Investment Life Holding Company,AMERICAN EQUITY INVESTMENT LIFE HOLDING COMPANY,1
"Brazos Electric Power Cooperative, Inc.","BRAZOS ELECTRIC POWER COOPERATIVE, INC.",1
Westchester County NY,WESTCHESTER COUNTY NY,1
"Greenwood County, SC","GREENWOOD COUNTY, SC",1
Atley Pharmaceuticals,ATLEY PHARMACEUTICALS,1
Travis Lumber Company Inc,TRAVIS LUMBER COMPANY INC,1
Islamorada Village of Islands Florida,ISLAMORADA VILLAGE OF ISLANDS FLORIDA,1
The Corps Network,THE CORPS NETWORK,1
Dickinson of San Antonio Inc d b a Career Point College,DICKINSON OF SAN ANTONIO INC D B A CAREER POINT COLLEGE,1
Cipla USA,CIPLA USA,1
Pima County Board of Supervisors,PIMA COUNTY BOARD OF SUPERVISORS,1
"Bendich, Stobaugh & Strong","BENDICH, STOBAUGH & STRONG",1
City of Taylorsville UT,CITY OF TAYLORSVILLE UT,1
Xcl,XCL,1
Gulf Stream Development Group,GULF STREAM DEVELOPMENT GROUP,1
Acumen Solutions,ACUMEN SOLUTIONS,1
Edward II Inc.,EDWARD II INC.,1
MedImpact Healthcare Systems Inc,MEDIMPACT HEALTHCARE SYSTEMS INC,1
Vanteq,VANTEQ,1
South Jordan City,SOUTH JORDAN CITY,1
Nufarm Americas Inc,NUFARM AMERICAS INC,1
Peak North Dakota LLC,PEAK NORTH DAKOTA LLC,1
Novelis Corp,NOVELIS CORP,1
"Palm Beach County, FL","PALM BEACH COUNTY, FL",1
City of Upland CA,CITY OF UPLAND CA,1
Dairy Farmers of America,DAIRY FARMERS OF AMERICA,1
Yale-New Haven Health Systems,YALE-NEW HAVEN HEALTH SYSTEMS,1
Capital Film Arts Alliance,CAPITAL FILM ARTS ALLIANCE,1
BJ Services Co,BJ SERVICES CO,1
Carl J Bonnett MD,CARL J BONNETT MD,1
Wireless Technology Research,WIRELESS TECHNOLOGY RESEARCH,1
Troy State University/Montgomery,TROY STATE UNIVERSITY/MONTGOMERY,1
Crown Technology LLC,CROWN TECHNOLOGY LLC,1
University of Wisconsin/Madison,UNIVERSITY OF WISCONSIN/MADISON,1
US Olympic Committee,US OLYMPIC COMMITTEE,1
Rayonier Inc.,RAYONIER INC.,1
Travois Inc,TRAVOIS INC,1
NovaMed Eyecare Management,NOVAMED EYECARE MANAGEMENT,1
GEC-Marconi Electronic Systems,GEC-MARCONI ELECTRONIC SYSTEMS,1
Alabama Farmers Federation,ALABAMA FARMERS FEDERATION,1
Attorneys Liability Protection Society Corporation,ATTORNEYS LIABILITY PROTECTION SOCIETY CORPORATION,1
Medivation,MEDIVATION,1
"Chemical & Engineering Services, Inc.","CHEMICAL & ENGINEERING SERVICES, INC.",1
Well-Head Safety Systems AB,WELL-HEAD SAFETY SYSTEMS AB,1
Responsible Environmental Solutions,RESPONSIBLE ENVIRONMENTAL SOLUTIONS,1
Florida Shore & Beach Preservation Assn,FLORIDA SHORE & BEACH PRESERVATION ASSN,1
Tribune Co,TRIBUNE CO,1
"Phyre Technologies, Inc.","PHYRE TECHNOLOGIES, INC.",1
Digital Systems Group,DIGITAL SYSTEMS GROUP,1
JM Family Enterprises,JM FAMILY ENTERPRISES,1
Concord Associates LP,CONCORD ASSOCIATES LP,1
Borrego Spring Bank,BORREGO SPRING BANK,1
Intl Cultural Organization Network,INTL CULTURAL ORGANIZATION NETWORK,1
"Schwabe, Williamson & Wyatt","SCHWABE, WILLIAMSON & WYATT",1
Kellogg Company,KELLOGG COMPANY,1
"Jacques, Astrel","JACQUES, ASTREL",1
Restaurant Brand International Inc.,RESTAURANT BRAND INTERNATIONAL INC.,1
Harvest II Windfarm LLC,HARVEST II WINDFARM LLC,1
"Legal Strategies & Consulting, P.L.","LEGAL STRATEGIES & CONSULTING, P.L.",1
American Library Association - Office of Information Tech. Policy,AMERICAN LIBRARY ASSOCIATION - OFFICE OF INFORMATION TECH. POLICY,1
