query_string,candidate_string,match
CMS ENERGY CORP,CMS Energy Corp,1
NOVALED AG  -ADR -REDH,Novaled AG,1
CONTINENTAL MATERIALS CORP,Continental Materials Corp,1
CONTINENTAL RESOURCES INC,Continental Resources Inc,1
CERIDIAN CORP,Ceridian Corp,1
COOPER INDUSTRIES PLC,Cooper Industries Plc,1
COOPER TIRE & RUBBER CO,Cooper Tire & Rubber Co,1
COOPER COMPANIES INC,Cooper Companies Inc. (The),1
MOLSON COORS BREWING CO,Molson Coors Brewing Co,1
INTELLIGENT COMM ENTR -OLD,Intelligent Communication Enterprise Corp-Old,1
CORNING INC,Corning Inc,1
CORNING NATURAL GAS HLDG CP,Corning Natural Gas Holding Corp,1
COSMO COMMUNICATIONS CORP,Cosmo Communications Corp,1
TRUE VALUE CO,True Value Co,1
COUNTRYWIDE FINANCIAL CORP,Countrywide Financial Corp,1
COURIER CORP,Courier Corp,1
COUSINS PROPERTIES INC,Cousins Properties Inc,1
CRACKER BARREL OLD CTRY STOR,Cracker Barrel Old Country Store Inc,1
CRAIG CORP,Craig Corp,1
CRAMER INC,Cramer Inc,1
CRANE CO,Crane Co.,1
CRAWFORD & CO,Crawford & Co,1
ASPYRA INC,Aspyra Inc,1
SPRINGLEAF FINANCE CORP,Springleaf Finance Corp,1
ONEMAIN HOLDINGS INC,OneMain Holdings Inc,1
CREDO PETROLEUM CORP,Credo Petroleum Corp,1
CRESTED CORP,Crested Corp,1
CHEMTURA CORP,Chemtura Corp,1
COSTA INC   -CL A,Costa Inc,1
CROWN HOLDINGS INC,Crown Holdings Inc,1
CROWN CRAFTS INC,Crown Crafts Inc,1
CROWN RESOURCES CORP,Crown Resources Corp,1
CUBIC CORP,Cubic Corp,1
CUCOS INC,Cucos Inc,1
CULLEN/FROST BANKERS INC,Cullen/Frost Bankers Inc,1
CULP INC,Culp Inc.,1
CUMMINS INC,Cummins Inc.,1
CURTISS-WRIGHT CORP,Curtiss-Wright Corp,1
XO LOGIC INC,XO Logic Inc,1
COLORADO MEDTECH INC,Colorado Medtech Inc,1
GT BIOPHARMA INC,GT Biopharma Inc,1
DMI FURNITURE INC,DMI Furniture Inc,1
DST SYSTEMS INC,DST Systems Inc.,1
WENDY'S CO,Wendy's Co,1
SENSYTECH INC,Sensytech Inc,1
DAIRY MART CONVENIENCE STRS,Dairy Mart Convenience Stores,1
DANA INC,Dana Inc,1
DANAHER CORP,Danaher Corp,1
SMTEK INTERNATIONAL INC,SMTEK International Inc,1
DATA I/O CORP,Data I/O Corp,1
UNITED SYSTEMS TECHNOLOGY,United Systems Technology,1
INRANGE TECHNOLOGIES CORP,Inrange Technologies Corp,1
DATAKEY INC,Datakey Inc,1
MEDIA 100 INC,Media 100 Inc,1
DATAMARINE INTL INC,Datamarine Intl Inc,1
DATAMETRICS CORP,Datametrics Corp,1
CATTLESALE CO,CattleSale Co,1
DATARAM CORP - OLD,Dataram Corp - old,1
DATASCOPE CORP,Datascope Corp,1
DATATAB INC,Datatab Inc,1
SCIENTIFIC TECHNOLOGIES INC,Scientific Technologies Inc,1
DATRON SYSTEMS INC/DE,Datron Systems Inc/DE,1
DATUM INC,Datum Inc,1
DAVEY TREE EXPERT CO,Davey Tree Expert Co,1
DAWSON GEOPHYSICAL CO,Dawson Geophysical Co,1
DAXOR CORP,Daxor Corp,1
TARGET CORP,Target Corp,1
DPL INC,DPL Inc.,1
DE ROSE INDUSTRIES,De Rose Industries,1
VIEWTRAN GROUP INC,Viewtran Group Inc,1
DEAN FOODS CO  -OLD,Dean Foods Co-Old,1
DEB SHOPS INC,Deb Shops Inc,1
DECORATOR INDUSTRIES INC,Decorator Industries Inc,1
DEERE & CO,Deere & Co,1
DEERE (JOHN) CAPITAL CORP,Deere (John) Capital Corp,1
DGT HOLDINGS CORP,DGT Holdings Corp,1
DEL LABORATORIES INC,Del Laboratories Inc.,1
DVL INC,DVL Inc,1
CONECTIV INC,Conectiv Inc,1
DELTA AIR LINES INC,Delta Air Lines Inc,1
DELTA NATURAL GAS CO INC,Delta Natural Gas Co Inc,1
DELTONA CORP,Deltona Corp,1
AMERICAN CLASSIC VOYAGES CO,American Classic Voyages Co,1
DELUXE CORP,Deluxe Corp,1
RELIABLE POWER SYSTEMS INC,Reliable Power Systems Inc,1
HYDRON TECHNOLOGIES INC,Hydron Technologies Inc,1
GRISTEDES FOODS INC,Gristede's Foods Inc.,1
DETECTION SYSTEMS INC,Detection Systems Inc,1
DETREX CORP,Detrex Corp,1
DTE ENERGY CO,DTE Energy Co,1
ADTALEM GLOBAL EDUCATION INC,Adtalem Global Education Inc,1
DEWEY ELECTRONICS CORP,Dewey Electronics Corp,1
DI GIORGIO CORP,Di Giorgio Corp,1
BIOQUAL INC,Bioqual Inc,1
LIFECORE BIOMEDICAL INC,Lifecore Biomedical Inc,1
DIAGNOSTIC PRODUCTS CORP,Diagnostic Products Corp,1
DRS TECHNOLOGIES INC,DRS Technologies Inc.,1
VERIZON INC / DE,Verizon Inc/DE,1
QUENTRA NETWORKS INC,Quentra Networks Inc,1
DIAPULSE CORP OF AMERICA,Diapulse Corp Of America,1
ALLIANCE ONE INTL INC,Alliance One International Inc,1
DIEBOLD NIXDORF INC,Diebold Nixdorf Inc,1
VERITAS DGC INC,Veritas DGC Inc.,1
NORTECH SYSTEMS INC,Nortech Systems Inc,1
DILLARDS INC  -CL A,Dillard's Inc.,1
DIODES INC,Diodes Inc,1
DIONEX CORP,Dionex Corp,1
DIONICS INC,Dionics Inc,1
DISNEY (WALT) CO,Walt Disney Co (The),1
DISTINCTIVE DEVICES INC,Distinctive Devices Inc,1
DIXIE GROUP INC,Dixie Group Inc (The),1
DIXON TICONDEROGA CO,Dixon Ticonderoga Co,1
DOLLAR GENERAL CORP,Dollar General Corp,1
DOMINION ENERGY INC,Dominion Energy Inc,1
DONALDSON CO INC,Donaldson Co Inc.,1
DONNELLEY (R R) & SONS CO,R.R. Donnelley & Sons Co,1
DORCHESTER MINERALS  -LP,Dorchester Minerals LP,1
CONSTAR INTERNATIONAL INC,Constar International Inc,1
WIND ENERGY AMERICA INC,Wind Energy America Inc,1
ESCALERA RESOURCES CO,Escalera Resources Co,1
DOVER CORP,Dover Corp,1
DOWDUPONT INC,DowDuPont Inc,1
DOW JONES & CO INC,Dow Jones and Co Inc.,1
DOWNEY FINANCIAL CORP,Downey Financial Corp,1
OMNICOM GROUP,Omnicom Group Inc.,1
ASCENA RETAIL GROUP INC,Ascena Retail Group Inc,1
LASERCARD CORP,Lasercard Corp,1
DREYER'S GRAND ICE CRM HLDGS,Dreyer's Grand Ice Cream Holdings Inc.,1
DRIVER-HARRIS CO,Driver-Harris Co,1
DU PONT (E I) DE NEMOURS,E. I. du Pont de Nemours and Co,1
ALCO STORES INC,ALCO Stores Inc,1
DUCOMMUN INC,Ducommun Inc,1
DUKE ENERGY CORP,Duke Energy Corp,1
DUN & BRADSTREET CORP,Dun & Bradstreet Corp (The),1
DUNES HOTELS & CASINOS INC,Dunes Hotels & Casinos Inc,1
DUQUESNE LIGHT HOLDINGS INC,Duquesne Light Holdings Inc,1
FLOWSERVE CORP,Flowserve Corp.,1
DYCOM INDUSTRIES INC,Dycom Industries Inc.,1
DYNCORP INC,DynCorp Inc.,1
DYNATEC INTERNATIONAL INC,Dynatec International Inc,1
DYNATRONICS CORP,Dynatronics Corp,1
DYNAMICS RESEARCH CORP,Dynamics Research Corp,1
COBRA ELECTRONICS CORP,Cobra Electronics Corp,1
DYNASIL CORP OF AMERICA,Dynasil Corp Of America,1
ACTERNA CORP,Acterna Corp,1
EAC INDUSTRIES,EAC Industries,1
ECI TELECOMMUNICATIONS  -ORD,ECI Telecom Ltd,1
PERKINELMER INC,PerkinElmer Inc.,1
METWOOD INC-OLD,Metwood Inc-Old,1
SUPREME INDUSTRIES INC,Supreme Industries Inc.,1
E-Z-EM INC,E-Z-EM Inc,1
EAGLE EXPLORATION CO/CO,Eagle Exploration Co,1
EAGLE-PICHER INC,Eagle-Picher Inc,1
MATRIXX RESOURCE HLDGS INC,Matrixx Resource Holdings Inc,1
EARTH SCIENCES INC,Earth Sciences Inc,1
WORKSAFE INDUSTRIES INC,Worksafe Industries Inc,1
EASTERN CO,Eastern Co (The),1
EASTGROUP PROPERTIES,EastGroup Properties Inc.,1
EASTMAN KODAK CO,Eastman Kodak Co,1
EATON CORP PLC,Eaton Corp Plc,1
EATON VANCE CORP,Eaton Vance Corp.,1
ECHO BAY MINES LTD,Echo Bay Mines Ltd,1
ECOLAB INC,Ecolab Inc.,1
EDO CORP,EDO Corp,1
ECC INTERNATIONAL CP,ECC International Corp.,1
EDUCATIONAL DEVELOPMENT CORP,Educational Development Corp,1
DENTAL MED DIAGNOSTIC SYS,Dental Medical Diagnostic Systems Inc.,1
EDWARDS (A G) INC,A.G. Edwards Inc.,1
EL PASO ELECTRIC CO,El Paso Electric Co,1
EL PASO CORP,El Paso Corp,1
ELAN CORP PLC,Elan Corp PLC,1
ELBIT LTD,ELBIT Ltd,1
ELKCORP,ElkCorp,1
ELECTRO RENT CORP,Electro Rent Corp,1
ELECTRO SCIENTIFIC INDS INC,Electro Scientific Industries Inc,1
ELECTRO-SENSORS INC,Electro-Sensors Inc,1
EMS TECHNOLOGIES INC,EMS Technologies Inc,1
ELECTR TELE-COMMUNCTN,Electronic Tele-Communications Inc.,1
EMCEE BROADCAST PRODUCTS INC,Emcee Broadcast Products Inc,1
ELGIN NATIONAL INDUSTRIES,Elgin National Industries Inc,1
ELRON ELECTRONIC INDS LTD,Elron Electronic Industries Ltd,1
ELSCINT LTD,Elscint Ltd,1
ELSINORE CORP,Elsinore Corp,1
EMERSON ELECTRIC CO,Emerson Electric Co.,1
EMERSON RADIO CORP,Emerson Radio Corp,1
EMONS TRANSPORATION GROUP,Emons Transporation Group Inc,1
EMPI INC-REDH,Empi Inc,1
EMPIRE DISTRICT ELECTRIC CO,Empire District Electric Co.,1
EMULEX CORP,Emulex Corp.,1
SORL AUTO PARTS INC,SORL Auto Parts Inc,1
ENERGEN CORP,Energen Corp.,1
ENERGY CONVERSION DEV,Energy Conversion Devices Inc,1
AMERICAN MILLENIUM CORP,American Millenium Corp,1
CENTRUM INDUSTRIES INC,Centrum Industries Inc,1
WEATHERFORD INTL PLC,Weatherford International plc,1
ENEX RESOURCES CORP,Enex Resources Corp,1
ENGELHARD CORP,Engelhard Corp,1
ENGINEERED SUPPORT SYSTEMS,Engineered Support Systems Inc,1
ENGINEERING MEASUREMENTS CO,Engineering Measurements Co,1
ATMOS ENERGY CORP,Atmos Energy Corp,1
MARATHON PATENT GROUP INC,Marathon Patent Group Inc,1
ENNIS INC,Ennis Inc,1
TXU GAS CO,TXU Gas Co,1
ENZON PHARMACEUTICALS INC,Enzon Pharmaceuticals Inc,1
VISKASE COMPANIES INC,Vikase Cos Inc.,1
ENVIRONMENTAL TECTONICS CORP,Environmental Tectonics Corp,1
ENZO BIOCHEM INC,Enzo Biochem Inc.,1
EQUIFAX INC,Equifax Inc.,1
EQT CORP,EQT Corp,1
EQUITY OIL CO,Equity Oil Co,1
TELEFONAKTIEBOLAGET LM ERICS,Telefonaktiebolaget LM Ericsson,1
ESCALADE INC,Escalade Inc,1
ESPEY MFG & ELECTRONICS CORP,Espey Manufacturing & Electronics Corp.,1
ESSEX CORP,Essex Corp,1
ESTERLINE TECHNOLOGIES CORP,Esterline Technologies Corp.,1
NEWMARKET CORP,NewMarket Corp,1
ETZ LAVUD LTD,ETZ LAVUD Ltd.,1
EVANS & SUTHERLAND CMP CORP,Evans & Sutherland Computer Corp,1
EXAR CORP,Exar Corp,1
CONVERA CORP,Convera Corp,1
KINGSTONE COS INC,Kingstone Companies Inc,1
EXOLON ESK CO,Exolon-ESK Co,1
EXOTECH INC,Exotech Inc,1
EXPEDITORS INTL WASH INC,Expeditors International of Washington Inc.,1
EXPERTELLIGENCE INC,Expertelligence Inc,1
TXCO RESOURCES INC,TXCO Resources Inc,1
DMC GLOBAL INC,DMC Global Inc,1
INSTEEL INDUSTRIES,Insteel Industries Inc,1
EXXON MOBIL CORP,Exxon Mobil Corp,1
FAFCO INC,Fafco Inc,1
FMC CORP,FMC Corp.,1
ORLEANS HOMEBUILDERS INC,Orleans Homebuilders Inc,1
NEXTERA ENERGY INC,NextEra Energy Inc,1
FAB INDUSTRIES INC,Fab Industries Inc.,1
JO-ANN STORES INC,Jo-Ann Stores Inc.,1
FAIR GROUNDS CORP,Fair Grounds Corp,1
PRAETORIAN PROPERTY INC,Praetorian Property Inc,1
BIOSTEM US CORP,Biostem US Corp,1
FAIRFIELD COMMUNITIES INC,Fairfield Communities Inc,1
FAIRMOUNT CHEMICAL CO INC,Fairmount Chemical Co Inc,1
FALCON PRODUCTS INC,Falcon Products Inc.,1
FALCONBRIDGE LTD -OLD,Falconbridge Ltd -Old,1
FAMILY DOLLAR STORES,Family Dollar Stores Inc.,1
FANSTEEL INC/DE,Fansteel Inc/DE,1
WESTMINSTER CAPITAL INC,Westminster Capital Inc.,1
COVISTA COMMUNICATIONS INC,Covista Communications Inc,1
FARM FISH INC,Farm Fish Inc,1
FARMER BROS CO,Farmer Brothers Company,1
FARMLAND INDUSTRIES INC,Farmland Industries Inc,1
FEDDERS CORP,Fedders Corp.,1
FEDEX CORP,FedEx Corp.,1
FEDERAL-MOGUL HOLDINGS CORP,Federal-Mogul Holdings Corp,1
FANNIE MAE,Federal National Mortgage Association,1
FEDERAL REALTY INVESTMENT TR,Federal Realty Investment Trust,1
COLE REAL ESTATE INVESTMENTS,Cole Real Estate Investments Inc,1
FEDERAL SCREW WORKS,Federal Screw Works,1
FEDERAL SIGNAL CORP,Federal Signal Corp.,1
MACY'S INC,Macy's Inc,1
FERRO CORP,Ferro Corp.,1
CALADRIUS BIOSCIENCES INC,Caladrius Biosciences Inc,1
FIFTH THIRD BANCORP,Fifth Third Bancorp,1
SCOTT TECHNOLOGIES INC,Scott Technologies Inc,1
SCHAWK INC  -CL A,Schawk Inc.,1
INTERACTIVE DATA HLDGS -REDH,Interactive Data Holdings Corp,1
FIRECOM INC,Firecom Inc,1
REGIONS FINANCIAL CORP,Regions Financial Corp,1
INAMED CORP,Inamed Corp,1
FIRSTMERIT CORP,FirstMerit Corp,1
HYDE PARK ACQUISITION CP II,Hyde Park Acquisition Corp II,1
U S BANCORP/DE-OLD,U S Bancorp/DE-Old,1
TRUSTMARK CORP,Trustmark Corp,1
FIRST CITIZENS BANCSH  -CL A,First Citizens BancShares Inc,1
FCCC INC,FCCC Inc,1
M & T BANK CORP,M&T Bank Corp,1
FIRST FINANCIAL CORP/TX,First Financial Corp,1
FIRST HARTFORD CORP,First Hartford Corp,1
BANCWEST CORP,BancWest Corp,1
ALLFIRST FINANCIAL INC,Allfirst Financial Inc,1
CHEMFIRST INC,ChemFirst Inc.,1
U S BANCORP,U.S. Bancorp,1
MEDIA SOURCE INC,Media Source Inc,1
FIRST REPUBLIC CORP AMERICA,First Republic Corp of America,1
FIRST HORIZON NATIONAL CORP,First Horizon National Corp,1
WACHOVIA CORP,Wachovia Corp,1
WINTHROP REALTY TRUST,Winthrop Realty Trust Inc,1
FIRST VIRGINIA BANKS INC,First Virginia Banks Inc.,1
FLAMEMASTER CORP,Flamemaster Corp (The),1
FLANIGANS ENTERPRISES INC,Flanigan's Enterprises Inc.,1
FLEETBOSTON FINANCIAL CORP,FleetBoston Financial Corp.,1
FLEETWOOD ENTERPRISES INC,Fleetwood Enterprises Inc.,1
FLEMING COMPANIES INC,Fleming Companies Inc.,1
FLEXSTEEL INDUSTRIES INC,Flexsteel Industries Inc,1
FLIGHT INTERNATIONAL GROUP,Flight International Group,1
GERALD STEVENS INC,Gerald Stevens Inc,1
FLORIDA EAST COAST INDS,Florida East Coast Industries Inc.,1
FLORIDA POWER & LIGHT CO,Florida Power & Light Co,1
DUKE ENERGY FLORIDA INC,Duke Energy Florida Inc,1
FLORIDA PROGRESS CORP,Florida Progress Corp,1
FLORIDA PUBLIC UTILITIES CO,Florida Public Utilities Co,1
FLORIDA ROCK INDUSTRIES INC,Florida Rock Industries Inc,1
AMERISTEEL CORP,AmeriSteel Corp,1
FLOW INTL CORP,Flow International Corp,1
FLOWERS FOODS INC,Flowers Foods Inc.,1
FLUOR CORP,Fluor Corp,1
FONAR CORP,Fonar Corp,1
DELHAIZE AMERICA INC,Delhaize America Inc,1
FOODARAMA SUPERMARKETS,Foodarama Supermarkets Inc.,1
TRUE NORTH COMMUNICATIONS,True North Communications,1
FORD MOTOR CO,Ford Motor Co,1
FORD MOTOR CREDIT CO LLC,Ford Motor Credit Co LLC,1
FOREST CITY REALTY TRUST INC,Forest City Realty Trust Inc,1
FOREST LABORATORIES  -CL A,Forest Laboratories Inc,1
FOREST OIL CORP -OLD,Forest Oil Corp.,1
SWISS ARMY BRANDS INC,Swiss Army Brands Inc,1
PRESS VENTURES INC,Press Ventures Inc,1
FOSTER (LB) CO,L.B. Foster Company,1
FOSTER WHEELER AG,Foster Wheeler AG,1
FRANKLIN MINING INC,Franklin Mining Inc,1
FRANKLIN ELECTRIC CO INC,Franklin Electric Co Inc,1
FRANKLIN RESOURCES INC,Franklin Resources Inc,1
FRANKS NURSERY & CRAFTS INC,Franks Nursery & Crafts Inc,1
FRAWLEY CORP,Frawley Corp,1
FREEPT MCMORAN O&G ROYALTY,Freeport-McMoran Oil & Gas Royalty Trust,1
FREQUENCY ELECTRONICS INC,Frequency Electronics Inc.,1
FRIEDMAN INDUSTRIES INC,Friedman Industries Inc,1
FRISCH'S RESTAURANTS INC,Frisch's Restaurants Inc.,1
FROZEN FOOD EXPRESS INDS,Frozen Food Express Industries Inc,1
FUJIFILM HLDGS CORP,Fujifilm Holdings Corp,1
FULLER (H. B.) CO,H.B. Fuller Co.,1
METROMEDIA INTERNATIONAL GRP,Metromedia International Group Inc.,1
G&K SERVICES INC  -CL A,G&K Services Inc,1
GATX CORP,GATX Corp.,1
ARTHUR J GALLAGHER & CO,Arthur J. Gallagher & Co.,1
TEGNA INC,TEGNA Inc,1
GAP INC,Gap Inc,1
GARAN INC,Garan Inc,1
AEROJET ROCKETDYNE HOLDINGS,Aerojet Rocketdyne Holdings Inc,1
GENENTECH INC,Genentech Inc,1
GENERAL AMERICAN INVESTORS,General American Investors Company Inc.,1
GA EXPRESS INC,GA eXpress Inc.,1
GENERAL BINDING CORP,General Binding Corp,1
HARCOURT GENERAL INC,Harcourt General Inc,1
GENERAL DATACOMM INDUSTRIES,General DataComm Industries Inc,1
MEDCLEAN TECHNOLOGIES INC,MedClean Technologies Inc,1
GENERAL DYNAMICS CORP,General Dynamics Corp,1
GENERAL ELECTRIC CO,General Electric Co,1
GENERAL ELECTRIC CAP CORP,General Electric Capital Corp,1
GEE GROUP INC,GEE Group Inc,1
GENERAL KINETICS INC,General Kinetics Inc,1
GENERAL MILLS INC,General Mills Inc.,1
ALLY FINANCIAL INC,Ally Financial Inc,1
GENERAL MOTORS CO,General Motors Co,1
ELECTRONIC DATA SYSTEMS CORP,Electronic Data Systems Corp,1
GPU INC,GPU Inc,1
SPX CORP,SPX Corp,1
VERIZON INC/CA,Verizon Inc/CA,1
VERIZON INC/FL,Verizon Inc/Fl,1
VERIZON INC/NORTH,Verizon Inc/North,1
VERIZON INC/NORTHWEST,Verizon Inc/Northwest,1
VERIZON SOUTH INC,Verizon Inc/South,1
GTE SOUTHWEST INC,GTE Southwest Inc,1
GENESCO INC,Genesco Inc.,1
GENESEE CORP  -CL B,Genesee Corp,1
GENTEX CORP,Gentex Corp,1
GENRAD INC,Genrad Inc,1
GENUINE PARTS CO,Genuine Parts Co,1
GEORESOURCES INC -OLD,GeoResources Inc,1
BONTEX INC,Bontex Inc,1
GEORGIA-PACIFIC CORP,Georgia-Pacific Corp,1
GEORGIA POWER,Georgia Power Co,1
GERBER SCIENTIFIC INC,Gerber Scientific Inc,1
GETTY REALTY CORP,Getty Realty Corp.,1
GIANT GROUP LTD,Giant Group Ltd,1
GIGA-TRONICS INC,Giga-Tronics Inc,1
SALIENT 3 COMMUN INC  -CL A,Salient 3 Communications Inc,1
GILLETTE CO,Gillette Co (The),1
GISH BIOMEDICAL INC,Gish Biomedical Inc,1
GLATFELTER,Glatfelter (P.H.) Co,1
GLAXOSMITHKLINE PLC,Glaxosmithkline PLC,1
GLOBALSANTAFE CORP,GlobalSantaFe Corp.,1
GLOBUS GROWTH GROUP,Globus Growth Group,1
BALKORE INDUSTRIES INC,Balkore Industries Inc,1
WESTERN SIERRA MINING CORP,Western Sierra Mining Corp.,1
GOLD RESERVE INC,Gold Reserve Inc,1
GOLD KIST INC,Gold Kist Inc,1
GOLDEN ENTERPRISES,Golden Enterprises Inc,1
WHITEMARK HOMES INC,Whitemark Homes Inc,1
GOLDEN WEST FINANCIAL CORP,Golden West Financial Corp.,1
GOLDFIELD CORP,Goldfield Corp (The),1
GOODHEART-WILLCOX CO INC,Goodheart-Willcox Co Inc,1
GOODRICH CORP,Goodrich Corp,1
GOODYEAR TIRE & RUBBER CO,Goodyear Tire & Rubber Co,1
GORMAN-RUPP CO,Gorman-Rupp Co (The),1
KYTHERA BIOPHARMA INC,KYTHERA Biopharmaceuticals Inc,1
COLE REAL ESTATE INCM STRTGY,Cole Real Estate Income Strategy (Daily NAV) Inc,1
GRACE (W R) & CO,Grace (W R) & Co,1
GRACO INC,Graco Inc.,1
GRADCO SYSTEMS INC,Gradco Systems Inc,1
GRAHAM CORP,Graham Corp,1
GRAINGER (W W) INC,Grainger (W.W.) Inc,1
GRAY TELEVISION INC,Gray Television Inc.,1
GRAYBAR ELECTRIC CO INC,Graybar Electric Co Inc,1
COLE CORPORATE INCM TR INC,Cole Corporate Income Trust Inc,1
GREAT ATLANTIC & PAC TEA CO,Great Atlantic & Pacific Tea Co Inc. (The),1
MINTAILS LTD,Mintails Ltd,1
GREAT LAKES CHEMICAL CORP,Great Lakes Chemical Corp.,1
GREAT NORTHERN IRON ORE PPTY,Great Northern Iron Ore Properties,1
PHOENIX FOOTWEAR GROUP INC,Phoenix Footwear Group Inc.,1
GREEN MOUNTAIN POWER CORP,Green Mountain Power Corp.,1
CONSECO FINANCE CORP,Conseco Finance Corp,1
NOODLE KIDOODLE INC,Noodle Kidoodle Inc,1
ALSERES PHARMACEUTICALS INC,Alseres Pharmaceuticals Inc,1
GREIF INC  -CL A,Greif Inc.,1
GREY GLOBAL GROUP INC,Grey Global Group Inc,1
MONEYGRAM INTERNATIONAL INC,MoneyGram International Inc,1
GRUBB & ELLIS CO,Grubb & Ellis Co.,1
GUEST SUPPLY INC,Guest Supply Inc,1
GUILFORD MILLS INC,Guilford Mills Inc,1
GULFMARK OFFSHORE INC,GulfMark Offshore Inc,1
GULF POWER CO,Gulf Power Co,1
ENTERGY GULF STATES LA LLC,Entergy Gulf States Louisiana LLC,1
GYRODYNE LLC,Gyrodyne LLC,1
HEI INC,HEI Inc,1
HIA INC,HIA Inc,1
HMG COURTLAND PROPERTIES,HMG/Courtland Properties Inc.,1
HPSC INC,HPSC Inc.,1
HUDSON UNITED BANCORP,Hudson United Bancorp,1
HABER INC,Haber Inc,1
MIRACOR DIAGNOSTICS INC,Miracor Diagnostics Inc,1
ANALEX CORP,Analex Corp,1
HALIFAX CORP,Halifax Corp,1
HALLIBURTON CO,Halliburton Co,1
HALLWOOD GROUP INC,Hallwood Group Inc (The),1
HAMPTON INDUSTRIES,Hampton Industries,1
HANCOCK (JOHN) INCOME SEC,Hancock (John) Income Securities Trust,1
HANDLEMAN CO,Handleman Co,1
HKN INC,HKN Inc,1
HARLAND (JOHN H.) CO,Harland (John H.) Co,1
AMEXDRUG CORP,Amexdrug Corp,1
NORAM CAPITAL HOLDINGS INC,Noram Capital Holdings Inc,1
HARRIS CORP,Harris Corp,1
HARSCO CORP,Harsco Corp,1
HARTMARX CORP,Hartmarx Corp,1
HARVARD INDUSTRIES INC,Harvard Industries Inc,1
HARVEY ELECTRONICS INC,Harvey Electronics Inc,1
HASBRO INC,Hasbro Inc.,1
HASTINGS MANUFACTURING CO,Hastings Manufacturing Co,1
ALLIED MOTION TECHNOLOGIES,Allied Motion Technologies Inc,1
HAVERTY FURNITURE,Haverty Furniture Companies Inc.,1
HAWAIIAN ELECTRIC CO,Hawaiian Electric Co,1
HAWAIIAN ELECTRIC INDS,Hawaiian Electric Industries Inc.,1
VERIZON INC/HI,Verizon Inc/HI,1
HAWKINS INC,Hawkins Inc,1
HEALTHCARE SERVICES GROUP,Healthcare Services Group Inc,1
WELLTOWER INC,Welltower Inc,1
HMI INDUSTRIES INC,HMI Industries Inc,1
HEALTHWATCH INC,Healthwatch Inc,1
STERLING CONSTRUCTION CO INC,Sterling Construction Co Inc,1
HECLA MINING CO,Hecla Mining Co,1
HEILIG-MEYERS CO,Heilig-Meyers Co,1
HEICO CORP,HEICO Corp,1
KRAFT HEINZ CO,Kraft Heinz Co (The),1
ABLEST INC,Ablest Inc.,1
HELEN OF TROY LTD,Helen of Troy Ltd,1
HELIX TECHNOLOGY CORP,Helix Technology Corp,1
HELMERICH & PAYNE,Helmerich & Payne Inc.,1
HERCULES INC,Hercules Inc,1
HERLEY INDUSTRIES INC/DE,Herley Industries Inc,1
HERSHEY CO,Hershey Co (The),1
HERTZ GLOBAL HOLDINGS INC,Hertz Global Holdings Inc,1
HP INC,HP Inc,1
HEXCEL CORP,Hexcel Corp,1
HI-SHEAR INDUSTRIES,Hi-Shear Industries,1
HIBERNIA CORP  -CL A,Hibernia Corp,1
HICKOK INC  -CL A,Hickok Inc,1
HIGH PLAINS CORP,High Plains Corp,1
HILL-ROM HOLDINGS INC,Hill-Rom Holdings Inc,1
HILTON WORLDWIDE HOLDINGS,Hilton Worldwide Holdings Inc,1
HITACHI LTD,Hitachi Ltd,1
HOLLYFRONTIER CORP,HollyFrontier Corp,1
PINNACLE ENTERTAINMENT INC,Pinnacle Entertainment Inc.,1
HOLOBEAM INC,Holobeam Inc,1
HOMASOTE CO,Homasote Co,1
HOME DEPOT INC,Home Depot Inc. (The),1
HOMEFED CORP,Homefed Corp,1
HOMESTAKE MINING,Homestake Mining Co,1
DOVER INVESTMENT CP  -CL A,Dover Investment Corp,1
HNI CORP,HNI Corp,1
HONDA MOTOR CO LTD,Honda Motor Co Ltd,1
HOOPER HOLMES INC,Hooper Holmes Inc.,1
HORMEL FOODS CORP,Hormel Foods Corp,1
HANOVER DIRECT INC,Hanover Direct Inc.,1
STARWOOD HOTELS&RESORTS WRLD,Starwood Hotels & Resorts Worldwide Inc.,1
HOUGHTON MIFFLIN CO,Houghton Mifflin Co,1
HOUSEHOLD FINANCE CORP,Household Finance Corp,1
HSBC FINANCE CORP,HSBC Finance Corp,1
HOSOI GARDEN MORTUARY INC,Hosoi Garden Mortuary Inc,1
CENTERPOINT ENERGY INC,CenterPoint Energy Inc.,1
HOVNANIAN ENTRPRS INC  -CL A,Hovnanian Enterprises Inc.,1
HOWELL CORP,Howell Corp,1
URSTADT BIDDLE PROPERTIES,Urstadt Biddle Properties Inc.,1
HUBBELL INC,Hubbell Inc,1
HUFFY CORP,Huffy Corp,1
HUGHES SUPPLY INC,Hughes Supply Inc.,1
HUNT CORP,Hunt Corp,1
HUNT (JB) TRANSPRT SVCS INC,J.B. Hunt Transport Services Inc.,1
HUNTINGDON LIFE SCIENCE PLC,Huntingdon Life Science PLC,1
HUNTINGTON BANCSHARES,Huntington Bancshares Inc,1
HURCO COMPANIES INC,Hurco Companies Inc,1
HUTCHINSON TECHNOLOGY INC,Hutchinson Technology Inc,1
HUTTIG BUILDING PRODUCTS INC,Huttig Building Products Inc,1
HYCOR BIOMEDICAL INC,Hycor Biomedical Inc,1
SAUCONY INC  -CL B,Saucony Inc,1
