name,client,score
Puerto Rican Cement Co Inc,Puerto Rico Chamber of Commerce,0.9302664671543829
Harbor Brewing Co Inc,Harbor Branch Institute,0.9302544314517107
Teleflex Inc,Teleflex Canada,0.9302402020470422
Harvard Scientific Corp,Harvardnet Inc,0.9301153702859515
Business Bancorp,Business Roundtable/Amer Leads on Trade,0.9299961288562357
Puerto Rican Cement Co Inc,Puerto Rico Dept of Trans & Pub Works,0.9299530152963975
Great Lakes Aviation Ltd,Great Lakes Science Center,0.9299496271604545
American Express Credit Corp,American Express Travel Related Services,0.9298563050091737
Korea Thrunet Co Ltd,Korea Iron & Steel Assn,0.9298490712281089
Financial Select Sector SPDR Fund,Financial Services Roundtable,0.9298392907605959
Media 100 Inc,Media Drop In Productions,0.9297902730464954
Rockwell Medical Inc,Rockwell International,0.9296547961836419
Montana Power Co,Montana Land Reliance,0.9296015182458347
Allegheny Technologies Inc,Allegheny Power,0.9295950602761559
Employee Solutions Inc,Employee-Owned S Corporations of America,0.9295302600601022
Orange PLC,Orange County Rail,0.9294650372495813
Northwest Equity Corp,Northwestern University,0.929433505435683
Alliance Data Systems Corp,Alliance for Regional Transportation,0.9291921044115866
Forum Mobile Inc,Forum for Trust in Online Trade,0.9291539111329464
Alliant Energy Corp,Alliance to Save Energy,0.9291117057277084
Premier Financial Bancorp Inc,Premier Inc,0.9288471289683835
Alliance Data Systems Corp,Alliance for Responsible Atmosph Policy,0.9288357087338577
American Water Works Company Inc,American Waterways Operators,0.9288322472601679
Transportation Component Inc,Transportation Intermediaries Assn,0.9287975070601623
Indianapolis Power & Light,Indianapolis Public Transportation Corp,0.9287807767608182
Winstar Communications,Winstar International,0.9287400998998334
American Security Resources Corp,American Security Insurance Co,0.9286896575292907
Pennsylvania Power Co,Pennsylvania National Guard Assn,0.9286717820100513
Wireless Webconnect Inc,Wireless Depreciation Coalition,0.9285796873485004
Global Crossing Ltd,Global Crossing Development Corp,0.9285518031809604
Cornerstone Internet Solutions,Cornerstone Technologies,0.9285348822803975
New York Health Care Inc,New York Assn of Homes & Services,0.9285025394828593
Computer Task Group Inc,Computer Systems Technologies Inc,0.9284890840213096
American Family Insurance Group,American Family Enterprises,0.9283902154368331
Consumers Financial Corp,Consumers Union of the US,0.9283679550382296
Washington Homes Inc,Washington Ballet,0.9283405784464315
Western Asset Managed High Income Fund Inc,Western States Petroleum Assn,0.9283011760088492
Rock Creek Pharmaceuticals Inc,Rock Creek Center,0.928289081808892
Enterprise Products Partners LP,Enterprise Community Partners,0.9282279917518129
Partner Communications Co Ltd,Partnership for Recovery Coalition,0.9281839422801499
Comprehensive Medical Diagnostics,Compagnie Fruitere,0.9281540018880688
Education Holdings 1 Inc,Education Finance Council,0.928123580330271
Environmental Tectonics Corp,Environmental Response Team of the USA,0.9280151893435897
Independence Community Bank Corp.,Independent Lubricant Manufacturers Assn,0.9280114067994621
Professionals Group Inc,Professional Facilities Management,0.9279373250445917
California Culinary Academy,California Public Emplys Retirement Sys,0.9278485764828506
Electrochemical Industries (1952) Ltd,Electronic Messaging Assn,0.9278432493164075
Victoria Industries Inc,Victory Wholesale Grocers,0.9277555533473171
Phoenix Footwear Group Inc.,Phoenix Mutual Home Life Insurance,0.9276331874258186
Premier National Bancorp,Premier Parks,0.9275692134333199
California Coastal Communities Inc,California Healthcare Institute,0.927561135004262
European-American Bank,European Telecommun Standards Institute,0.9275608878801532
Garden Fresh Restaurant Corp.,Garden State Seafood Assn,0.9275517590755151
Bear Stearns Companies Inc,Bear Stearns,0.9274606565261629
Columbia Financial of Kentucky Inc,Columbia Falls Aluminum,0.927350237023761
Indianapolis Power & Light,Indianapolis Neighborhood Housing Partne,0.9272586277891456
Philadelphia Consolidated Holding Corp,Philadelphia Industrial Development Corp,0.9271261798046175
Cincinnati Bell Inc,Cincinnati Stock Exchange,0.9271258311706505
Minnesota Municipal Term Trust Inc. II,Minnesota Ear Head & Neck Clinic,0.9270397545100241
Royal Olympic Cruise Lines Inc,Royal Ordinance North America,0.9269978892414822
California First National Bancorp,California-Central Coast Research Part,0.9269253109217906
Mississippi Chemical Corp,Mississippi Polymer Technologies,0.9268890842642559
American Healthchoice Inc,American Health Information Mgmt Assn,0.9268355118290778
Great-West Lifeco Inc,Great Western Cellular Partners,0.9268264466003372
Integrated Silicon Solution Inc,Integrated Building & Constr Solutions,0.9267359258228197
McDonald's Corp,McDonald Investments,0.9267303443187703
Hong Kong Television Network Ltd,Hong Kong Trade Development Council,0.9266841745498524
New York Times Co,New York Bus Service,0.9266371505190425
Humboldt Bancorp,Humboldt Bay Municipal Water District,0.9265703452300147
Bangor Hydro-Electric Co,Bangor International Airport,0.926555875389676
Municipal Bankers Corp,Municipal Castings Fair Trade Council,0.9265232454299309
Advanced Tobacco Products,Advanced Programming Concepts,0.9265135455981193
Colonial Holdings Inc,Colonial Pipeline,0.9264973784305641
Franklin Covey Co.,Franklin Health,0.9264830412559754
MAXIMUS Inc.,Maximum Information Technology Inc,0.9264209740771229
Swiss Chalet Inc,Swiss Procurement Co,0.9264071356819547
Financial Select Sector SPDR Fund,Financial Services Coordinating Council,0.9263070600921209
Federal Home Loan Mortgage Corp,Federal Home Loan Bank of Indianapolis,0.9262958705352662
Lincoln National Corp,Lincoln Pulp & Paper,0.9262835511399091
Mobile Climate Control Industries Inc,Mobile Climate Control,0.9262560251039744
Integrated Telecom Express,Integrated Medical Systems,0.9262328260357081
Wireless One Inc,Wireless Communications Assn,0.9260595639284518
Total Logistics Inc,Total Living Network,0.9260344685250311
Mitsubishi Electric Corp,Mitsubishi Corp,0.9260188933965269
New York Bagel Enterprises Inc,New York State Electric & Gas,0.9260082426265095
Orange-Co Inc,Orange County Transportation Authority,0.9259729848266048
Equalnet Communications Corp,Equal Justice Coalition,0.9259314308393517
Medicalogic/Medscape Inc,Medical College of Virginia,0.9258994991471529
Louisville Gas And Electric,Louisville-Jefferson County Metro Sewer,0.9258767779147069
California Style Palms Inc,California Space Authority,0.9258176573060493
Placer Dome Inc,Placer Dome America,0.9257183712477572
Independent Bankshares Inc,Independent Bakers Assn,0.9256900752272852
Olympic Steel Inc,Olympic Advocates Together Honorably,0.9256718831110939
Advanced Engine Technologies,Advanced Vehicle Systems,0.9256625396258882
New York Health Care Inc,New York State Housing Finance Agency,0.9255707742868116
Women.com Networks Inc,Women's Hospital,0.9254638375777283
New York Intl Commerce Group,New York Institute of Technology,0.9254387510491666
Community Bankshares Inc/VA,Community Health Partners of Ohio,0.9253561975756756
Marketing Specialists Corp,Marketing Information & Technology Inc,0.9253108758087523
Basin Exploration Inc,Basin Electric Power Co-op,0.9252953506400615
Global Clean Energy Holdings Inc,Global Climate Coalition,0.9251407093629894
Midwest Air Group Inc,Midwest City Memorial Hospital Authority,0.9250420417635563
New Frontier Media Inc,New Frontier Companies,0.9250333951226696
Orange-Co Inc,Orange County Sanitation District,0.9250209386141643
Pennsylvania Power Co,Pennsylvania Turnpike Commission,0.9249884728833718
Wheeling Island Gaming Inc,Wheeling & Lake Erie Railway,0.9249550859940765
New England Electric System,New England Fuel Institute,0.9249518860996917
Celanese AG,Celanese Corp,0.9248865844050022
Potomac Edison,Potomac Capital Investment,0.924871033566382
Charter Communications Inc,Charter Behavioral Health Systems,0.9248202404696036
Business Bancorp,Business Cltn/US-Central America Trade,0.9248113200760485
California Culinary Academy,California Poultry Federation,0.9247126281670156
Industrial Distribution Group Inc.,Industrial Customers/Northwest Utilities,0.9247030851805387
Liberty Corp,Liberty Lobby,0.924683421504194
Charter One Financial Inc.,Charter One Bank,0.9246271651678972
Long Beach Financial Corp,Long Beach Medical Center,0.9243893057149858
"Swisscom AG, Ittigen",Swiss Bankers Assn,0.9243626846787671
General Cable Corp.,General Category Tuna Assn,0.9243620466774677
Georgia Power Co,Georgia Tech,0.9241736111284348
Hooker Furniture Corp,"Hooper, Lundy & Bookman",0.9241654894617084
PetroCorp Inc,Petroport Inc,0.9241519214271612
Community Care Services Inc,Community Preservation Corp,0.9241339602293323
Eagle-Picher Inc,Eagle-Picher Industries,0.9241127475076859
Community West Bancshares,Community Memor Hosp of San Buenaventura,0.9240954244799778
Washington Trust Bancorp Inc,Washington State Hospital Assn,0.924032415192779
Edison Mission Energy,Edison Electric Institute,0.9240269713512616
Continental Resources Inc,Continental Savings Bank,0.9240091324450265
Cleveland Indians Baseball,Cleveland Clinic Foundation,0.9239978295567337
ACI Telecentrics Inc,RCN Telecom Services,0.923929083942026
Connecticut Energy Corp,Connecticut Student Loan Foundation,0.923889165469631
Northwest Pipe Co,Northwest Horticultural Council,0.923808790327232
Independent Bank Corp.,Independent Community Bankers of America,0.923726334600778
Republic Banking Corp/FL,Republic National Bank of New York,0.9236673056455318
Chevron Corp,Chevron Oronite,0.9236158498379855
Minnesota Municipal Term Trust Inc,Minnesota Super Computer Center,0.9235858696870051
Central & South West Corp,Central Michigan University,0.9234316568870279
Continental AG,Continental Cement Co,0.9232765018109389
DealerAdvance Inc,Derivatives Net,0.9232193679920545
International Cosmetics Marketing Co,International Committee on Org & Policy,0.923124072821116
Humboldt Bancorp,Humboldt Bay Harbor,0.9230692932527831
Dialogic Corp,Dialogic Communications,0.9230373112574205
Lockheed Martin Corp,Lockheed Martin Missiles & Space,0.9230096970311941
Taylor Capital Group Inc,Taylor Packing Co,0.9229725186190284
Beyond.Com Corp,Beyond Corp,0.9228551610987978
Global Tech Industries Group Inc,Global Competitiveness Coalition,0.9228378670867005
Montgomery Financial Corp,Montgomery County Airport Authority,0.9228116033782359
Consumer Portfolio Services Inc,Consumers Power Co,0.9227960756908227
Dell Technologies Inc,Dell Computer,0.9227765574785836
Illinois Power Co,Illinois Institute of Technology,0.9227737062195275
Jefferies Group LLC,Jefferson Government Relations,0.9227179447825299
Chicago Bridge & Iron Co. NV,Chicago Board Options Exchange,0.9227139931101036
Orange PLC,Orange County Fire Authority,0.9226677007438446
Electronic Control Security,Electronic Check Clearing House Org,0.9226459993305343
Westcoast Energy Inc,West Basin Municipal Water District,0.922616986189887
Kontron Mobile Computing Inc,Polaroid Corp,0.9225748697508677
Phoenix Cos Inc.,Phoenix Property Group,0.9225648387512112
Alliance Data Systems Corp,Alliance for Rsnble Regltn/Insecticides,0.9225508977595601
Trans-Lux Corp,Trans Union Corp,0.9224965247057917
Medical Makeover Corp Of America,Medical Care Management,0.922495162292669
Milestone Scientific Inc.,Milestone Communications,0.9223378963536147
Williams Controls Inc,Williamsport Wirerope Works,0.9223142571664033
Indiana Community Bancorp,Indiana Port Commision,0.9221905154207348
Professional Staff PLC,Professional Beauty Federation,0.9221678712100702
California Water Service Group,California Grape & Tree Fruit League,0.9221445400707994
Arizona Instrument Corp,Arizona Mail Order,0.9220429403591568
FloridaFirst Bancorp Inc,Florida Rural Water Assn,0.9219481240099247
Cherokee International LLC,Cherokee Nation Enterprises,0.9218215223320699
Municipal Bankers Corp,"Municipality of Caguas, PR",0.9217364231748401
Illinois Central Railroad Co,Illinois Road & Transport Builders Assn,0.9215935901474342
First Team Sports,First American Resources,0.9215628717505635
Blue Zone Inc,Blue Ridge Power Agency,0.9215595019030954
California First National Bancorp,California Auto Dismantlers Assn,0.9215061814733417
Middleby Corp,Middleton Regional Hospital,0.9212919821196168
Pacific Office Properties Trust Inc,Pacific Seafood Processors Assn,0.9212430118950031
American Dental Partners Inc,American Dental Assn,0.9212307518605416
Master Graphics Inc,Master Dairies Inc,0.9210393090850618
Eastern Edison Co,Eastern University,0.920995727925104
California First National Bancorp,California Urban Water Conservation Cncl,0.9209463734745574
Alliance Data Systems Corp,Alliance for Responsible Cuba Policy,0.9208136034057139
Scientific Learning Corp,Scientific Fishery Systems,0.9207644164419163
Overseas Shipholding Group Inc.,Overseas Cooperative Development Council,0.9207364008499672
Golden State Water Co,Golden Feather Realty Services,0.9207240168170618
Mortgage.com Inc,Mortgage Investors Corp,0.9206014130306642
Western Forest Products Inc,Western Governors' Assn,0.9205462375517908
Harvard Industries Inc,Harvard University,0.9204961972748588
Information Resources Inc,Information Spectrum,0.9204940327353514
Childrens Place Inc,Children's Healthcare of Atlanta,0.9204827479830409
Mpower Holding Corp,Mpower Advisors,0.9204248135206989
Western Power & Equipment Corp,Western New York Healthcare Assn,0.9204168705409616
Financial Models Co Inc,Financial Advisory Services of Oklahoma,0.9203724255940017
Philadelphia Consolidated Holding Corp,Philadelphia International Airport,0.9203435603866984
Puerto Rican Cement Co Inc,Puerto Rico Senate,0.9203076014614605
