query_string,candidate_string,match
"DeKalb County, Georgia",DeKalb County Georgia,1
"WEST HARLEM ENVIRONMENTAL ACTION, INC",WEST HARLEM ENVIRONMENTAL ACTION INC,1
"Minnkota Power Cooperative, Inc.",Minnkota Power Cooperative Inc,1
"ONEOK, INC.",ONEOK INC,1
Schneider National Inc.,Schneider National Inc,1
"DNA SCIENCES, INC",DNA SCIENCES INC,1
"Atlas Air Worldwide Holding, Inc.",Atlas Air Worldwide Holding Inc,1
ST. LOUIS COMMUNITY COLLEGE,ST LOUIS COMMUNITY COLLEGE,1
"GEORGE P. SIGALOS, LLC",GEORGE P SIGALOS LLC,1
ST. REGIS MOHAWK TRIBE,ST REGIS MOHAWK TRIBE,1
"CALHOUN COUNTY, AL",CALHOUN COUNTY AL,1
"Introgen Therapeutics, Inc.",Introgen Therapeutics Inc,1
INTELSAT GENERAL CORP.,INTELSAT GENERAL CORP,1
C.P.I. Equipment Ltd.,C P I Equipment Ltd,1
"Stewart Enterprises, Inc.",Stewart Enterprises Inc,1
"Signature Medical Group, Inc.",Signature Medical Group Inc,1
"BALDWIN COUNTY, ALABAMA",BALDWIN COUNTY ALABAMA,1
"DAIICHI SANKYO, INC.",DAIICHI SANKYO INC,1
"MEDAVAIL TECHNOLOGIES, INC.",MEDAVAIL TECHNOLOGIES INC,1
BIOAMBER INC.,BIOAMBER INC,1
"Express Scripts, Inc",Express Scripts Inc,1
"CITY OF WILMINGTON, DE",CITY OF WILMINGTON DE,1
POWDER RIVER ENERGY CORPORATION FOR R. AND C. DILLINGER,POWDER RIVER ENERGY CORPORATION FOR R AND C DILLINGER,1
"Triple Canopy, Inc.",Triple Canopy Inc,1
"ACE INA, Holdings, Inc.",ACE INA Holdings Inc,1
Oakley Networks Inc.,Oakley Networks Inc,1
"Derivatives Bridge, LLC",Derivatives Bridge LLC,1
"The Society of the Plastics Industry, Inc.",The Society of the Plastics Industry Inc,1
"FORETHOUGHT FINANCIAL SERVICES, INC",FORETHOUGHT FINANCIAL SERVICES INC,1
"LEVIN & ASSOC, RICK",LEVIN & ASSOC RICK,1
"Comprehensive Community Action, Inc.",Comprehensive Community Action Inc,1
"Advanced Energy Economy, et. al.",Advanced Energy Economy et al,1
"MERCURY, LLC",MERCURY LLC,1
"THE CITY OF SANTA MONICA, CALIFORNIA",THE CITY OF SANTA MONICA CALIFORNIA,1
"VERISIGN, INC.",VERISIGN INC,1
"Kohn Swift & Graf, P.C.",Kohn Swift & Graf P C,1
"Norstar Development USA, LP",Norstar Development USA LP,1
"Timothy R. Rupli & Associates, Inc.",Timothy R Rupli & Associates Inc,1
"IRELAND, CARROLL & KELLEY, P.C.",IRELAND CARROLL & KELLEY P C,1
"American TeleCare, Inc.",American TeleCare Inc,1
"Armedica, Inc",Armedica Inc,1
"PennEast Pipeline Company, LLC",PennEast Pipeline Company LLC,1
"Arcadian Management Services, Inc.",Arcadian Management Services Inc,1
TriNet Group Inc.,TriNet Group Inc,1
"NRG HEAT AND POWER, LLC",NRG HEAT AND POWER LLC,1
"Meetup, Inc.",Meetup Inc,1
WASHINGTON MUTUAL INC.,WASHINGTON MUTUAL INC,1
"The Port Authority of Kansas City, Missouri",The Port Authority of Kansas City Missouri,1
"Palm Beach County, FL",Palm Beach County FL,1
"Waste Management of Ohio, Inc.",Waste Management of Ohio Inc,1
"MD MedicareChoice, Inc.",MD MedicareChoice Inc,1
"MEDNAX, INC",MEDNAX INC,1
"GeoOptics, LLC",GeoOptics LLC,1
"Manfra, Tordella & Brooks",Manfra Tordella & Brooks,1
R.J. REYNOLDS,R J REYNOLDS,1
ST. ANTHONY HOSPITAL,ST ANTHONY HOSPITAL,1
Cybertran New York  ,Cybertran New York,1
"NATIONAL ASSN/PLUMBING,HEAT,COOL CONTRAC",NATIONAL ASSN/PLUMBING HEAT COOL CONTRAC,1
"FERMAT CAPITAL MANAGEMENT, LLC",FERMAT CAPITAL MANAGEMENT LLC,1
"Brookfield Asset Management, Inc.",Brookfield Asset Management Inc,1
"Driver Holdings, LLC.",Driver Holdings LLC,1
"AQUAHYDREX, INC.",AQUAHYDREX INC,1
"COOK INLET REGION, INC",COOK INLET REGION INC,1
"KANSAS CITY, MISSOURI",KANSAS CITY MISSOURI,1
"SHINTECH, INC",SHINTECH INC,1
HELP FUNDING INC.,HELP FUNDING INC,1
PSI INC.,PSI INC,1
"HOLLISTER, INC.",HOLLISTER INC,1
"SeaBridge Ferry Services, Inc.",SeaBridge Ferry Services Inc,1
"Hunt, Myron M",Hunt Myron M,1
ATC MANAGEMENT INC.,ATC MANAGEMENT INC,1
180 Turning Lives Around                ,180 Turning Lives Around,1
"Entergy Gulf States Louisiana, L.L.C.",Entergy Gulf States Louisiana L L C,1
"Nomura Research Institute, Ltd.",Nomura Research Institute Ltd,1
St. Anthony Memorial,St Anthony Memorial,1
W. R. BERKLEY CORPORATION,W R BERKLEY CORPORATION,1
Carahsoft Technology Corp.,Carahsoft Technology Corp,1
"ElectraTherm, Inc",ElectraTherm Inc,1
"CF Industries, Inc. and CF Industries Holdings, Inc.",CF Industries Inc and CF Industries Holdings Inc,1
"North Miami, FL",North Miami FL,1
"Napa, County of",Napa County of,1
"First Aviation Services, Inc.",First Aviation Services Inc,1
R.C. Willis & Associates,R C Willis & Associates,1
"NORTHAVEN SPECIALTY CHEMICALS, LLC",NORTHAVEN SPECIALTY CHEMICALS LLC,1
"BADGER TECHNOLOGIES, L.L.C.",BADGER TECHNOLOGIES L L C,1
"BOROUGH OF TOTOWA, NJ",BOROUGH OF TOTOWA NJ,1
"GARNER & ASSOC, DAVID",GARNER & ASSOC DAVID,1
"XenoPort, Inc.",XenoPort Inc,1
"UNITED PHARMACY PARTNERS, INC.",UNITED PHARMACY PARTNERS INC,1
"North Tower Development, LLC",North Tower Development LLC,1
"TOWN OF SCOTT, SANITARY DISTRICT NO. 1",TOWN OF SCOTT SANITARY DISTRICT NO 1,1
"HEMISPHERX BIOPHARMA, INC.",HEMISPHERX BIOPHARMA INC,1
"Western Farmers Elec Coop, Inc",Western Farmers Elec Coop Inc,1
Abengoa Solar Inc.,Abengoa Solar Inc,1
"Bissell Homecare, Inc.",Bissell Homecare Inc,1
"Ghaemi, Saied",Ghaemi Saied,1
"Finch Paper Holdings, LLC",Finch Paper Holdings LLC,1
"Perceptics, LLC",Perceptics LLC,1
"INDEPENDENT ELECTRICAL CONTRACTORS, INC",INDEPENDENT ELECTRICAL CONTRACTORS INC,1
"Beacon Capital Strategies, Inc",Beacon Capital Strategies Inc,1
"MIAMI WORLD CENTER, LLC",MIAMI WORLD CENTER LLC,1
"Occupational Training Center of Burlington County, Inc.",Occupational Training Center of Burlington County Inc,1
"STEALTH MANUFACTURING, LLC",STEALTH MANUFACTURING LLC,1
"DesertXpress Enterprises, LLC",DesertXpress Enterprises LLC,1
"Fleming-Mason Energy Cooperative, Inc.",Fleming-Mason Energy Cooperative Inc,1
"Drakontas, LLC",Drakontas LLC,1
"Pozen, Inc.",Pozen Inc,1
"Crane & Company, Inc.",Crane & Company Inc,1
"DIRECT CARBON TECHNOLOGIES, LLC",DIRECT CARBON TECHNOLOGIES LLC,1
AAON Inc.,AAON Inc,1
"Lone Star Industries, Inc.",Lone Star Industries Inc,1
"Southern Indian Health Council, Inc.",Southern Indian Health Council Inc,1
ASSURED GUARANTY CORP.,ASSURED GUARANTY CORP,1
"Inspirion Pharmaceuticals, LLC",Inspirion Pharmaceuticals LLC,1
"POWER RESOURCE GROUP, INC.",POWER RESOURCE GROUP INC,1
"Complete Discovery Source, Inc.",Complete Discovery Source Inc,1
"a la mode, inc.",a la mode inc,1
"JUNIPER NETWORKS , INC.",JUNIPER NETWORKS INC,1
"PROENERGY PARTNERS, LP",PROENERGY PARTNERS LP,1
Massachusetts 2020 Foundation Inc.,Massachusetts 2020 Foundation Inc,1
"WEATHER GROUP TELEVISION, LLC",WEATHER GROUP TELEVISION LLC,1
St. Vincent Hospital - Green Bay,St Vincent Hospital - Green Bay,1
Cablevision S.A.,Cablevision S A,1
"NEXT BT, LLC",NEXT BT LLC,1
"ENGINNERING ASSOC, A DIVISION OF PICKERING",ENGINNERING ASSOC A DIVISION OF PICKERING,1
"City of Whittier, CA",City of Whittier CA,1
"Renaissance Technologies, LLC",Renaissance Technologies LLC,1
"EMBRIA HEALTH SCIENCES, LLC",EMBRIA HEALTH SCIENCES LLC,1
"First-Light USA, LLC",First-Light USA LLC,1
"City of Boulder City, NV",City of Boulder City NV,1
"Japan Tobacco International USA, Inc.",Japan Tobacco International USA Inc,1
"U.S. Gas Transportation, Inc.",U S Gas Transportation Inc,1
"BECTON, DICKINSON AND COMPANY",BECTON DICKINSON AND COMPANY,1
Coalition for the St. Croix River Crossing,Coalition for the St Croix River Crossing,1
"Hurt, Norton & Assoc",Hurt Norton & Assoc,1
"Dollar Tree Management, Inc.",Dollar Tree Management Inc,1
"MARKETING, STRATEGIC MARKETING GROUP",MARKETING STRATEGIC MARKETING GROUP,1
"TECO Energy, Inc.",TECO Energy Inc,1
"MICHELIN NORTH AMERICA, INC.",MICHELIN NORTH AMERICA INC,1
"Borough of Spring Lake, New Jersey",Borough of Spring Lake New Jersey,1
PHARMACEUTICAL RESEARCH & MFG. OF AMERICA,PHARMACEUTICAL RESEARCH & MFG OF AMERICA,1
"Ferre, Luis A",Ferre Luis A,1
"Martin Operating Partnership, LP",Martin Operating Partnership LP,1
"WILD OATS MARKETS, INC.",WILD OATS MARKETS INC,1
"ECOADS INTERNATIONAL, INC.",ECOADS INTERNATIONAL INC,1
"Goodwyn, Mills & Cawood",Goodwyn Mills & Cawood,1
"Union County, NJ",Union County NJ,1
"COVINGTON, DANA BRUCE MR.",COVINGTON DANA BRUCE MR,1
"EADS North America, Incorporated",EADS North America Incorporated,1
"County of Summit, Ohio",County of Summit Ohio,1
U.S. Chamber of Commerce,U S Chamber of Commerce,1
Harvest Pegasus Inc.,Harvest Pegasus Inc,1
"Corporate Office Centers, Inc.",Corporate Office Centers Inc,1
"Las Vegas Aerospace, LLC",Las Vegas Aerospace LLC,1
"Interculture, Inc. for American Prairie Foundation",Interculture Inc for American Prairie Foundation,1
Washington University in St. Louis,Washington University in St Louis,1
"McDermott, Incorporated",McDermott Incorporated,1
"3001, INC.",3001 INC,1
S.C.JOHNSON,S C JOHNSON,1
"Bulalaw, LLC",Bulalaw LLC,1
"Liz Claiborne, Inc.",Liz Claiborne Inc,1
"Maruti Fleet & Management, LLC",Maruti Fleet & Management LLC,1
"DAVIDSON & CO, M.H.",DAVIDSON & CO M H,1
"CITY OF MOOREHEAD, MN",CITY OF MOOREHEAD MN,1
OPPORTUNITY AMERICA INC.,OPPORTUNITY AMERICA INC,1
"HealthSpot, Inc.",HealthSpot Inc,1
C. O'Reilly,C O'Reilly,1
"LIFEWAY FOODS, INC.",LIFEWAY FOODS INC,1
"Development Tech, Inc.",Development Tech Inc,1
Refinance.com,Refinance com,1
"J2 GLOBAL COMMUNICATIONS, INC",J2 GLOBAL COMMUNICATIONS INC,1
"Knapp  Chevrolet, LLC",Knapp Chevrolet LLC,1
"FIRESTREAM WORLDWIDE, INC.",FIRESTREAM WORLDWIDE INC,1
HENDERSON-COLUMBIA CORP. AND THE ESTATE OF WILBUR C. HENDERSON,HENDERSON-COLUMBIA CORP AND THE ESTATE OF WILBUR C HENDERSON,1
Sepracor Inc.,Sepracor Inc,1
"PharMEDium Services, LLC",PharMEDium Services LLC,1
"KOCH & SONS, H.",KOCH & SONS H,1
"BATCORE, INC.",BATCORE INC,1
"FLYTECOMM, INC",FLYTECOMM INC,1
"Emergency Recovery Assistance, LLC",Emergency Recovery Assistance LLC,1
"Borough of Glen Ridge, New Jersey",Borough of Glen Ridge New Jersey,1
"Meridian Investments, Inc.",Meridian Investments Inc,1
"MERCURY SYSTEMS, INC.",MERCURY SYSTEMS INC,1
GEA PHE SYSTEMS NORTH AMERICA INC.,GEA PHE SYSTEMS NORTH AMERICA INC,1
"Delta Air Lines, Inc.",Delta Air Lines Inc,1
"Nestle USA, Inc.",Nestle USA Inc,1
"VERISIGN, INC",VERISIGN INC,1
"UNITEDHEALTH GROUP, INC.",UNITEDHEALTH GROUP INC,1
Sargento Foods Inc.,Sargento Foods Inc,1
"BIRMINGHAM BUILDING TRADES TOWERS, INC",BIRMINGHAM BUILDING TRADES TOWERS INC,1
"ECM BioFilms, Inc., dba Enviroplastics Int.",ECM BioFilms Inc dba Enviroplastics Int,1
"AT&T, Verizon and T-Mobile",AT&T Verizon and T-Mobile,1
"Downey McGrath Group, Inc.",Downey McGrath Group Inc,1
"Weld, William F",Weld William F,1
"Emera Energy Services, Inc.",Emera Energy Services Inc,1
"Duke Energy St. Francis, LLC",Duke Energy St Francis LLC,1
"Contrarian Capital Management, LLC",Contrarian Capital Management LLC,1
"APW HOLDINGS, LLC",APW HOLDINGS LLC,1
"Bayou State Dog Hunters Association, Inc.",Bayou State Dog Hunters Association Inc,1
"Brigham City, UT",Brigham City UT,1
"Porter and Korvick, P.A.",Porter and Korvick P A,1
"The Livingston Group-EADS North America, Inc.",The Livingston Group-EADS North America Inc,1
"AKERS BIOSCIENCES, INC",AKERS BIOSCIENCES INC,1
"CYTOGENIX, INC.",CYTOGENIX INC,1
"THE MONUMENT GROUP, LLC",THE MONUMENT GROUP LLC,1
"Waite, Schneider, Bayless & Chesley Co., L.P.A.",Waite Schneider Bayless & Chesley Co L P A,1
LexisNexis Special Services Inc.,LexisNexis Special Services Inc,1
"Great Lakes Dredge & Dock Company, LLC",Great Lakes Dredge & Dock Company LLC,1
"INSTITUTE FOR PERSONALITY AND ABILITY TESTING, INC.",INSTITUTE FOR PERSONALITY AND ABILITY TESTING INC,1
KEDDEM BIOSCIENCE LTD.,KEDDEM BIOSCIENCE LTD,1
Thermal Scalpel LLC.,Thermal Scalpel LLC,1
"Trinova Medical Waste Solutions, LLC",Trinova Medical Waste Solutions LLC,1
"AMERICAN COMMERCIAL LINES, INC",AMERICAN COMMERCIAL LINES INC,1
"AIR PRODUCTS & CHEMICALS, INC",AIR PRODUCTS & CHEMICALS INC,1
"WOOLPERT, LLP",WOOLPERT LLP,1
P.T. BAKRIE INTERINVESTINDO,P T BAKRIE INTERINVESTINDO,1
"GLOBAL WITNESS PUBLISHING, INC.",GLOBAL WITNESS PUBLISHING INC,1
"RENEWABLE ENERGY GROUP, INC.",RENEWABLE ENERGY GROUP INC,1
"EAGLEPICHER TECHNOLOGIES, LLC",EAGLEPICHER TECHNOLOGIES LLC,1
"Research In Motion, Corporation",Research In Motion Corporation,1
"MAXIMUS, Inc",MAXIMUS Inc,1
"YWCA RETIREMENT FUND, INC",YWCA RETIREMENT FUND INC,1
NRG Affiliate Services Inc.,NRG Affiliate Services Inc,1
Dan L. Carter,Dan L Carter,1
"CITY OF RIVERTON, WYOMING",CITY OF RIVERTON WYOMING,1
"King-Devick technologies, inc.",King-Devick technologies inc,1
"BUNGE NORTH AMERICA, INC",BUNGE NORTH AMERICA INC,1
"INFINITY FUEL CELL AND HYDROGEN, INC.",INFINITY FUEL CELL AND HYDROGEN INC,1
"BANK OF ARIZONA, NATIONAL ASSOCIATION",BANK OF ARIZONA NATIONAL ASSOCIATION,1
"RADIANTBLUE TECHNOLOGIES, INC.",RADIANTBLUE TECHNOLOGIES INC,1
"Calvin Klein Cosmetics c/o Conopco, Inc.",Calvin Klein Cosmetics c/o Conopco Inc,1
"TEACHING POINT, INC",TEACHING POINT INC,1
"North Carolina Academy of Family Physicians, Inc.",North Carolina Academy of Family Physicians Inc,1
"CAPITOL STRATEGIES, LLC",CAPITOL STRATEGIES LLC,1
"GREENLET INVESTMENTS, LLC",GREENLET INVESTMENTS LLC,1
"Hara Software, Inc.",Hara Software Inc,1
"Environmental Protection Associates, Inc.",Environmental Protection Associates Inc,1
"Dix Ellis Group, LLC",Dix Ellis Group LLC,1
Xcel Energy Communications Group Inc.,Xcel Energy Communications Group Inc,1
BaySpec Inc.,BaySpec Inc,1
CNOW INC.,CNOW INC,1
"FX Solutions, LLC",FX Solutions LLC,1
"American Signature, Inc.",American Signature Inc,1
"AMG VANADIUM, INC.",AMG VANADIUM INC,1
"Truck Smart Parking Services, Inc.",Truck Smart Parking Services Inc,1
"CITY OF MARION, AR",CITY OF MARION AR,1
"Seniorlink, Inc.",Seniorlink Inc,1
"Scott County, Minnesota",Scott County Minnesota,1
"Southwestern Electric Cooperative, Inc.",Southwestern Electric Cooperative Inc,1
"Click Commerce, Inc.",Click Commerce Inc,1
"NAPOLEON, CITY OF",NAPOLEON CITY OF,1
"MR. AMOS EBERHARDT, JR.",MR AMOS EBERHARDT JR,1
"Hurowitz, Glenn",Hurowitz Glenn,1
"Biothera, the Immune Health Company",Biothera the Immune Health Company,1
U.S. FASHION INDUSTRY ASSOCIATION,U S FASHION INDUSTRY ASSOCIATION,1
"Crockett Cogeneration, LP",Crockett Cogeneration LP,1
"Transmission Association, Inc.",Transmission Association Inc,1
"the County of Hamilton, Ohio",the County of Hamilton Ohio,1
"AAL-USA, Inc",AAL-USA Inc,1
"CORPORACION VALENCIANA DE CEMENTOS PORTLAND, SACA",CORPORACION VALENCIANA DE CEMENTOS PORTLAND SACA,1
"LUBERT, IRA",LUBERT IRA,1
Reyes Holdings L.L.C.,Reyes Holdings L L C,1
"Gila River Telecommunications, Inc.",Gila River Telecommunications Inc,1
"PRESIDENT AND CEO, NORTHERN NECK ELECTRIC COOPERATIVE",PRESIDENT AND CEO NORTHERN NECK ELECTRIC COOPERATIVE,1
Firmenich Inc.,Firmenich Inc,1
"Women's Choice Pharmaceuticals, LLC",Women's Choice Pharmaceuticals LLC,1
"Oceaneering International, Incorporated, Huntsville Operations",Oceaneering International Incorporated Huntsville Operations,1
"DCI GROUP, LLC",DCI GROUP LLC,1
"NEW YORK MERCANTILE EXCHANGE, INC",NEW YORK MERCANTILE EXCHANGE INC,1
"URBAN INNOVATIONS COMPANIES, INC.",URBAN INNOVATIONS COMPANIES INC,1
"Richie & Gueringer, P.C.",Richie & Gueringer P C,1
ABERTIS INFRAESTRUCTURAS S.A.,ABERTIS INFRAESTRUCTURAS S A,1
"NorthWestern Energy Development, LLC",NorthWestern Energy Development LLC,1
"ALLISON INCORPORATED, ED",ALLISON INCORPORATED ED,1
"CITY OF BAY CITY, MICHIGAN",CITY OF BAY CITY MICHIGAN,1
"Spacenet, Inc.",Spacenet Inc,1
"Town of Topsail Beach, NC",Town of Topsail Beach NC,1
"Advanced Construction Techniques, Inc.",Advanced Construction Techniques Inc,1
"Kinder Morgan, Inc.",Kinder Morgan Inc,1
"Alpha Natural Resources, Inc.",Alpha Natural Resources Inc,1
"City of Moultrie, GA",City of Moultrie GA,1
"Colonial Group, Inc.",Colonial Group Inc,1
"BRAZOS HIGHER EDUCATION SERVICES CORPORATION, INC.",BRAZOS HIGHER EDUCATION SERVICES CORPORATION INC,1
"Vaisala, Inc.",Vaisala Inc,1
"Robert Half International, Inc.",Robert Half International Inc,1
"Solutions Group, Inc.",Solutions Group Inc,1
Xoft Inc.,Xoft Inc,1
"City of Athens, GA",City of Athens GA,1
"HOMER CITY GENERATION, L.P.",HOMER CITY GENERATION L P,1
"Southern Company Services, Inc.",Southern Company Services Inc,1
"ELECTROLUX NORTH AMERICA, INC.",ELECTROLUX NORTH AMERICA INC,1
"RUBEIZ, NADIM S",RUBEIZ NADIM S,1
"City of Meridian, MS",City of Meridian MS,1
TEST DEVICES INC.,TEST DEVICES INC,1
"SeaBridge USA, Inc.",SeaBridge USA Inc,1
"City of Port Orange, FL",City of Port Orange FL,1
"PLUMAS COUNTY, CA",PLUMAS COUNTY CA,1
"Mountain View Power Prtnrs, LLC",Mountain View Power Prtnrs LLC,1
ST. LUKE'S HOSPITAL & HEALTH NETWORK,ST LUKE'S HOSPITAL & HEALTH NETWORK,1
"CITY OF CHOCTAW, OK",CITY OF CHOCTAW OK,1
U.S. Chamber of Commerce-ILR,U S Chamber of Commerce-ILR,1
"THREE RIVERS MARINE & RAIL TERMINALS, LP",THREE RIVERS MARINE & RAIL TERMINALS LP,1
"Block MEMS, LLC",Block MEMS LLC,1
"NETIDEAS, INC",NETIDEAS INC,1
"Fulton County, IL",Fulton County IL,1
MUSCOGEE  NATION,MUSCOGEE NATION,1
"M, J",M J,1
"Eco-Technology, LLC",Eco-Technology LLC,1
W. F. Harris,W F Harris,1
"Interpublic Group, Inc.",Interpublic Group Inc,1
"RETROPHIN, INC.",RETROPHIN INC,1
"Coeur Mining, Inc.",Coeur Mining Inc,1
"THE CAPITAL GROUP COMPANIES, INC. AND ITS AFFILIATES",THE CAPITAL GROUP COMPANIES INC AND ITS AFFILIATES,1
American Management System Inc.,American Management System Inc,1
"TOWN OF LEESBURG, VA",TOWN OF LEESBURG VA,1
"KOSMOS ENERGY, LLC",KOSMOS ENERGY LLC,1
"GENCORP, INC",GENCORP INC,1
"New Com, Inc",New Com Inc,1
"DAMIAN FAMILY CARE CENTERS, INC.",DAMIAN FAMILY CARE CENTERS INC,1
"TECHNIGRAPHICS, INC",TECHNIGRAPHICS INC,1
"Flight Level Aviation, Inc.",Flight Level Aviation Inc,1
"City of Petersburg, VA",City of Petersburg VA,1
ENGINEERING SYSTEMS INC.,ENGINEERING SYSTEMS INC,1
"Dalton Paper Products, Inc.",Dalton Paper Products Inc,1
"Advanced Energy Economy (AEE), et al.",Advanced Energy Economy (AEE) et al,1
"City of Twentynine Palms, CA",City of Twentynine Palms CA,1
"DRAFTKINGS, INC.",DRAFTKINGS INC,1
"Residential Property Lenders, Inc.",Residential Property Lenders Inc,1
"BUTTE COUNTY, CALIFORNIA",BUTTE COUNTY CALIFORNIA,1
Five Rivers  ,Five Rivers,1
"NYE COUNTY, NV",NYE COUNTY NV,1
"CITY OF DANA POINT, CALIFORNIA",CITY OF DANA POINT CALIFORNIA,1
"ESRD Network 13, Inc.",ESRD Network 13 Inc,1
HOLLYWOOD.COM. INC,HOLLYWOOD COM INC,1
"Davis, Buckley & Assoc",Davis Buckley & Assoc,1
"KOOCHICHING COUNTY, MINNESOTA",KOOCHICHING COUNTY MINNESOTA,1
"M2 TECHNOLOGIES, INC",M2 TECHNOLOGIES INC,1
"Remitly, Inc.",Remitly Inc,1
"Galesi, Francesco",Galesi Francesco,1
"Karlinda Associates, LLC",Karlinda Associates LLC,1
BoykinWhiteCastaneda Capital Markets Group Inc.,BoykinWhiteCastaneda Capital Markets Group Inc,1
"Sabine Cogen, LP",Sabine Cogen LP,1
"Smurfit-Stone Container Enterprises, Inc",Smurfit-Stone Container Enterprises Inc,1
"Sonardyne International, Ltd.",Sonardyne International Ltd,1
"Nomura Securities International, Inc.",Nomura Securities International Inc,1
"CUMMINS, INC.",CUMMINS INC,1
"iRobot Defense Holdings, Inc. d/b/a Endeavor Robotics",iRobot Defense Holdings Inc d/b/a Endeavor Robotics,1
FOREST PRODUCTS INDUSTRY NATL. LABOR MANAGEMENT CO,FOREST PRODUCTS INDUSTRY NATL LABOR MANAGEMENT CO,1
"Parker Towing, Inc.",Parker Towing Inc,1
Public Service Co. of Colorado,Public Service Co of Colorado,1
"INTUIT, INC",INTUIT INC,1
"SOMERSET DEVELOPMENT, LLC",SOMERSET DEVELOPMENT LLC,1
Wesport FTX Partners Inc.,Wesport FTX Partners Inc,1
"Calpine Corp., Rocky Mountain Natural Gas Reserves",Calpine Corp Rocky Mountain Natural Gas Reserves,1
"Color Pigments Manufacturers Association, Inc.",Color Pigments Manufacturers Association Inc,1
"Sumitomo Rubber Industries, Ltd.",Sumitomo Rubber Industries Ltd,1
"SHELL EXPLORATION AND PRODUCTION COMPANY, WESTERN HEMISPHERE",SHELL EXPLORATION AND PRODUCTION COMPANY WESTERN HEMISPHERE,1
"Western Holdings Group, LLC",Western Holdings Group LLC,1
"RICHEMONT INTL, LTD",RICHEMONT INTL LTD,1
Escambia Operating Co  LLC,Escambia Operating Co LLC,1
"XCEL ENERGY, INC",XCEL ENERGY INC,1
"MBDA, Inc",MBDA Inc,1
Underwriters Laboratories Inc.,Underwriters Laboratories Inc,1
"Access Mortgage, Inc.",Access Mortgage Inc,1
"Arthur J. Gallagher Financial Services, Inc.",Arthur J Gallagher Financial Services Inc,1
"NextEra Energy, Inc.",NextEra Energy Inc,1
"AFFILIATED COMPUTER SERVICES, INC",AFFILIATED COMPUTER SERVICES INC,1
ROCKET LEARNING INC.,ROCKET LEARNING INC,1
"General Counsel to Central Electric Power Cooperative, Inc.",General Counsel to Central Electric Power Cooperative Inc,1
"City of Altamonte Springs, FL",City of Altamonte Springs FL,1
"Geothermal Resource Group, Inc.",Geothermal Resource Group Inc,1
"CPS ENERGY, INC.",CPS ENERGY INC,1
"United Idian Health Services, Inc.",United Idian Health Services Inc,1
"City of Arlington, TX",City of Arlington TX,1
Aviator Services Inc.,Aviator Services Inc,1
"TPI Composites, Inc.",TPI Composites Inc,1
WASTE MANAGEMENT OF NEVADA INC.,WASTE MANAGEMENT OF NEVADA INC,1
Ericsson Inc.,Ericsson Inc,1
"Koniag, Inc.",Koniag Inc,1
MSAB Inc.,MSAB Inc,1
"CITY OF CHICAGO, DEPT OF LAW",CITY OF CHICAGO DEPT OF LAW,1
"SVTronics, Inc.",SVTronics Inc,1
"Phygen Coatings, Inc.",Phygen Coatings Inc,1
"FRIENDS OF THE BASS MUSEUM, INC",FRIENDS OF THE BASS MUSEUM INC,1
Brookfield Power Inc.,Brookfield Power Inc,1
"Data Locker, Inc.",Data Locker Inc,1
Edenspace Systems Inc.,Edenspace Systems Inc,1
"Imergy Power Systems, Inc.",Imergy Power Systems Inc,1
"STARRETT CITY, INC.",STARRETT CITY INC,1
"WASHINGTON CLOSURE HANFORD, LLC",WASHINGTON CLOSURE HANFORD LLC,1
GOOGLE INC.,GOOGLE INC,1
"TOWN OF ATLANTIC BEACH, SC",TOWN OF ATLANTIC BEACH SC,1
"Ennis, Frances Joan",Ennis Frances Joan,1
Plug Power Inc.,Plug Power Inc,1
F. Menish,F Menish,1
